code_barre;UAI;ideleve;sexe;date_de_naissance;num_imp;VAR82;ECE1;ECM1;ECM2;SECTEUR;ep2010;zep2010;rep2010;rrs2010;rar2010;strate;strate2;strate2_1;strate2_2;strate2_3;poids;strate9;E5ZEO070101;E5ZEO070201;E5ZEO070301;E5ZEO070701;E5ZEO070801;E5ZEO070901;E5ZEO071001;E5ZEO071101;E5ZEO071201;E5ZEO040101;E5ZEO040102;E5ZEO040103;E5ZEO040104;E5ZEO040201;E5ZEO040202;E5ZEO040203;E5ZEO040204;E5ZEO040301;E5ZEO040302;E5ZEO040303;E5ZEO040304;E5ZEO040401;E5ZEO040402;E5ZEO040403;E5ZEO040404;E5ZEE110101;E5ZEI110201;E5ZEA110401;E5ZEO050101;E5ZEO050201;E5ZEO050301;E5ZEO050401;E5ZEO050501;E5ZEO050601;E5ZEO050701;E5ZEO050801;E5ZEE090101;E5ZEE090102;E5ZEE090103;E5ZEI090201;E5ZEI090301;E5ZEI090401;E5ZEA090601;E5ZEO060101;E5ZEO060201;E5ZEO060301;E5ZEO060401;E5ZEO060501;E5ZEO060601;E5ZEO060701;E5ZEO060801;E5ZQC160101;E5ZQC160102;E5ZQC160103;E5ZQC160104;E5ZQC160105;E5ZQC160201;E5ZQC160202;E5ZQC160203;E5ZQC160204;E5ZQC160205;E5ZQC160206;E5ZQC160207;E5ZQC160208;E5ZQC160209;E5ZQC160210;E5ZQC160211;E5ZQC160212;E5ZQC160213;E5ZQC020301;E5ZQC020401;E5ZQC020101;E5ZQC020201;E5ZQC020501;E5ZQC020601;itE5ZEO070101;itE5ZEO070201;itE5ZEO070301;itE5ZEO070701;itE5ZEO070801;itE5ZEO070901;itE5ZEO071001;itE5ZEO071101;itE5ZEO071201;itE5ZEO040101;itE5ZEO040102;itE5ZEO040103;itE5ZEO040104;itE5ZEO040201;itE5ZEO040202;itE5ZEO040203;itE5ZEO040204;itE5ZEO040301;itE5ZEO040302;itE5ZEO040303;itE5ZEO040304;itE5ZEO040401;itE5ZEO040402;itE5ZEO040403;itE5ZEO040404;itE5ZEE110101;itE5ZEI110201;itE5ZEA110401;itE5ZEO050101;itE5ZEO050201;itE5ZEO050301;itE5ZEO050401;itE5ZEO050501;itE5ZEO050601;itE5ZEO050701;itE5ZEO050801;itE5ZEE090101;itE5ZEE090102;itE5ZEE090103;itE5ZEI090201;itE5ZEI090301;itE5ZEI090401;itE5ZEA090601;itE5ZEO060101;itE5ZEO060201;itE5ZEO060301;itE5ZEO060401;itE5ZEO060501;itE5ZEO060601;itE5ZEO060701;itE5ZEO060801;itE5ZQC160101;itE5ZQC160102;itE5ZQC160103;itE5ZQC160104;itE5ZQC160105;itE5ZQC160201;itE5ZQC160202;itE5ZQC160203;itE5ZQC160204;itE5ZQC160205;itE5ZQC160206;itE5ZQC160207;itE5ZQC160208;itE5ZQC160209;itE5ZQC160210;itE5ZQC160211;itE5ZQC160212;itE5ZQC160213;itE5ZQC020301;itE5ZQC020401;itE5ZQC020101;itE5ZQC020201;itE5ZQC020501;itE5ZQC020601;Eleve;itE5ZPT120101;itE5ZPT120201;itE5ZPT120301;itE5ZPT120401;itE5ZPT120501;itE5ZPT130201;itE5ZPT130301;itE5ZPT130101;itE5ZPT130501;nbv;nbo;nbf;xitE5ZPT120101;xitE5ZPT120201;xitE5ZPT120301;xitE5ZPT120401;xitE5ZPT120501;xitE5ZEO070101;xitE5ZEO070201;xitE5ZEO070301;xitE5ZEO070701;xitE5ZEO070801;xitE5ZEO070901;xitE5ZEO071001;xitE5ZEO071101;xitE5ZEO071201;xitE5ZPT130101;xitE5ZPT130201;xitE5ZPT130301;xitE5ZPT130501;xitE5ZEE110101;xitE5ZEI110201;xitE5ZEA110401;xitE5ZEO050101;xitE5ZEO050201;xitE5ZEO050301;xitE5ZEO050401;xitE5ZEO050501;xitE5ZEO050601;xitE5ZEO050701;xitE5ZEO050801;xitE5ZEI090201;xitE5ZEI090301;xitE5ZEI090401;xitE5ZEA090601;xitE5ZEO060101;xitE5ZEO060201;xitE5ZEO060301;xitE5ZEO060401;xitE5ZEO060501;xitE5ZEO060601;xitE5ZEO060701;xitE5ZEO060801;xitE5ZEO0401;xitE5ZEO0402;xitE5ZEO0403;xitE5ZEO0404;xitE5ZEE0901
XLSEE_0070316F_0107;0070316F;107;-;- &   &;133;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;1;1;2;2;2;1;1;5;4;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;4;2;1;2;1;3;4;1;2;2;3;3;4;3;3;1;1;-;2;1;1;1;1;1;-;1;1;2;2000;47;47;2;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;1;1;2;2;2;1;1;5;4;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;4;2;1;2;1;3;4;1;2;2;3;3;4;3;3;1;1;;2;1;1;1;1;1;;1;1;2;2000;47;47;2;1;0070316F_0107;1;1;9;1;;;9;1;2;1;2;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0
XLSEE_0070316F_0108;0070316F;108;1;20061999;134;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;3;1;2;3;1;2;2;1;3;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;2;4;2;1;1;2;1;2;2;2;2;1;2;2;3;2;3;2;1;1;1;-;-;1;2;1;1;4;2;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1999;-;-;3;1;3;1;2;3;1;2;2;1;3;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;2;4;2;1;1;2;1;2;2;2;2;1;2;2;3;2;3;2;1;1;1;;;1;2;1;1;4;2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1999;;;3;1;0070316F_0108;;1;9;9;;;;;;6;6;2;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;1;0;1;0;0;0
XLSEE_0070316F_0109;0070316F;109;2;1903   &;135;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;5;2;2;2;2;1;1;1;1;2;2;1;2;2;1;3;2;4;2;2;1;1;3;4;3;4;4;3;&;-;3;4;2;3;3;4;1;1;3;1;1;1;1;1;2;2001;42;42;3;1;2;1;3;3;2;1;2;1;3;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;5;2;2;2;2;1;1;1;1;2;2;1;2;2;1;3;2;4;2;2;1;1;3;4;3;4;4;3;I;;3;4;2;3;3;4;1;1;3;1;1;1;1;1;2;2001;42;42;3;1;0070316F_0109;1;2;1;9;9;;1;1;2;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1
XLSEE_0070316F_0110;0070316F;110;1;11012000;136;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;3;2;4;2;2;1;1;1;1;2;1;1;2;2;1;3;2;4;1;2;2;1;3;4;1;2;4;1;1;5;2;4;1;1;4;2;4;1;4;1;1;4;1;1;1;2000;61;43;3;1;2;1;3;3;2;1;2;1;3;1;;;;;;;1;;;1;;;;;1;3;2;4;2;2;1;1;1;1;2;1;1;2;2;1;3;2;4;1;2;2;1;3;4;1;2;4;1;1;5;2;4;1;1;4;2;4;1;4;1;1;4;1;1;1;2000;61;43;3;1;0070316F_0110;1;1;1;9;9;1;1;9;2;0;0;12;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1
XLSEE_0070316F_0111;0070316F;111;1;2907   -;137;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;1;3;2;1;2;1;3;1;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;5;4;4;2;&;1;1;1;1;2;2;1;2;2;1;3;2;1;2;1;1;1;3;4;1;2;4;3;1;3;5;4;3;4;4;2;2;4;4;1;1;4;3;2;1;2000;61;61;2;1;2;1;1;3;2;1;2;1;3;1;;;;;;;1;;;1;;;;1;;5;4;4;2;I;1;1;1;1;2;2;1;2;2;1;3;2;1;2;1;1;1;3;4;1;2;4;3;1;3;5;4;3;4;4;2;2;4;4;1;1;4;3;2;1;2000;61;61;2;1;0070316F_0111;1;2;;1;9;;1;1;9;2;2;12;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1
XLSEE_0070316F_0112;0070316F;112;1;23042000;138;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;1;2;2;1;3;2;2;2;1;2;1;2;1;2;2;1;2;2;1;1;1;5;4;4;2;2;1;1;2;1;2;1;2;1;2;2;2;2;1;2;2;1;1;3;4;3;2;4;1;1;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2000;61;55;2;1;2;1;3;3;1;2;2;1;3;2;2;2;1;2;1;2;1;2;2;1;2;2;1;1;1;5;4;4;2;2;1;1;2;1;2;1;2;1;2;2;2;2;1;2;2;1;1;3;4;3;2;4;1;1;4;1;;;;;;;;;;;;;;1;2000;61;55;2;1;0070316F_0112;1;1;1;1;;;;9;9;1;3;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0
XLSEE_0070316F_0113;0070316F;113;2;05062000;139;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;3;2;1;2;2;1;1;3;4;1;4;4;3;1;3;3;4;3;4;4;3;4;3;4;1;1;2;1;1;2;2000;48;43;2;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;3;2;1;2;2;1;1;3;4;1;4;4;3;1;3;3;4;3;4;4;3;4;3;4;1;1;2;1;1;2;2000;48;43;2;1;0070316F_0113;2;1;1;1;1;1;1;1;2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1
XLSEE_0070316F_0114;0070316F;114;1;0701   &;140;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;1;1;2;2;3;1;2;2;1;2;1;2;1;2;1;1;2;2;1;1;1;3;2;2;2;2;1;2;1;2;1;1;1;1;2;1;3;2;1;1;2;1;2;3;&;2;4;5;3;1;5;3;5;3;4;5;-;1;5;5;3;&1;1;1;000-;52;56;&;-;;;2;1;3;3;1;1;2;2;3;1;2;2;1;2;1;2;1;2;1;1;2;2;1;1;1;3;2;2;2;2;1;2;1;2;1;1;1;1;2;1;3;2;1;1;2;1;2;3;I;2;4;5;3;1;5;3;5;3;4;5;;1;5;5;3;;1;1;;52;56;I;;;;0070316F_0114;1;2;1;2;2;1;1;9;9;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0
XLSEE_0070316F_0115;0070316F;115;1;19122000;141;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;1;1;1;1;5;4;4;2;2;1;1;1;1;2;2;1;2;2;1;3;2;&;2;1;2;1;3;1;3;4;4;1;4;4;1;4;1;4;4;4;4;3;4;3;4;3;4;4;1;2000;-;43;1;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;1;1;1;1;5;4;4;2;2;1;1;1;1;2;2;1;2;2;1;3;2;I;2;1;2;1;3;1;3;4;4;1;4;4;1;4;1;4;4;4;4;3;4;3;4;3;4;4;1;2000;;43;1;1;0070316F_0115;1;1;1;9;9;;1;9;2;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;1
XLSEE_0070316F_0116;0070316F;116;2;1308   &;142;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;1;2;1;2;1;2;1;3;4;1;4;4;3;2;4;5;4;3;4;5;5;4;2;3;2;3;2;3;3;2;2000;-;-;3;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;1;2;1;2;1;2;1;3;4;1;4;4;3;2;4;5;4;3;4;5;5;4;2;3;2;3;2;3;3;2;2000;;;3;1;0070316F_0116;2;1;1;1;9;1;1;1;2;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1
XLSEE_0070316F_0201;0070316F;201;2;01092000;143;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;1;2;2;2;2;2;1;1;2;1;1;1;5;4;2;2;2;1;2;1;1;2;1;1;2;2;1;3;2;1;2;2;1;1;3;4;1;2;2;3;1;4;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2000;61;43;3;1;2;1;3;3;2;1;2;1;3;1;2;2;1;1;2;2;2;2;2;1;1;2;1;1;1;5;4;2;2;2;1;2;1;1;2;1;1;2;2;1;3;2;1;2;2;1;1;3;4;1;2;2;3;1;4;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2000;61;43;3;1;0070316F_0201;1;2;1;1;2;1;1;9;9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1
XLSEE_0070316F_0202;0070316F;202;2;27121999;144;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;2;2;1;3;1;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;5;4;4;2;2;1;1;1;1;2;2;1;2;2;2;3;3;4;2;2;2;1;1;4;1;4;3;3;1;3;3;1;3;2;3;1;1;3;1;1;1;3;1;1;2;1999;61;82;3;1;2;1;3;3;2;2;2;1;3;1;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;5;4;4;2;2;1;1;1;1;2;2;1;2;2;2;3;3;4;2;2;2;1;1;4;1;4;3;3;1;3;3;1;3;2;3;1;1;3;1;1;1;3;1;1;2;1999;61;82;3;1;0070316F_0202;9;2;1;1;1;1;1;9;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1
XLSEE_0070316F_0212;0070316F;212;1;07022000;146;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;2;1;2;1;1;2;1;2;1;5;4;3;1;2;2;1;1;1;2;1;1;2;2;3;2;1;1;2;1;1;1;3;2;1;3;4;1;1;4;3;4;1;4;4;5;4;4;5;1;1;3;4;1;1;2000;61;82;2;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;2;1;2;1;1;2;1;2;1;5;4;3;1;2;2;1;1;1;2;1;1;2;2;3;2;1;1;2;1;1;1;3;2;1;3;4;1;1;4;3;4;1;4;4;5;4;4;5;1;1;3;4;1;1;2000;61;82;2;1;0070316F_0212;2;1;9;1;9;;1;1;9;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1
XLSEE_0070316F_0213;0070316F;213;2;21082000;147;;19;17;22;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;2;4;2;2;1;1;1;1;2;1;1;1;1;1;3;2;1;2;1;2;1;3;4;1;2;4;3;1;2;2;4;1;3;4;5;4;4;3;3;1;2;3;1;2;2000;61;54;2;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;2;4;2;2;1;1;1;1;2;1;1;1;1;1;3;2;1;2;1;2;1;3;4;1;2;4;3;1;2;2;4;1;3;4;5;4;4;3;3;1;2;3;1;2;2000;61;54;2;1;0070316F_0213;1;2;1;1;1;;1;1;9;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
XLSEE_0080349L_0101;0080349L;101;2;1112   &;151;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;2;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;3;1;2;2;2;2;1;1;3;4;3;4;2;3;5;5;5;3;3;4;4;1;4;4;2;1;1;1;1;1;2;2000;-;-;1;1;2;1;3;3;2;1;2;1;2;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;3;1;2;2;2;2;1;1;3;4;3;4;2;3;5;5;5;3;3;4;4;1;4;4;2;1;1;1;1;1;2;2000;;;1;1;0080349L_0101;1;2;1;1;2;1;1;1;9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1
XLSEE_0080349L_0102;0080349L;102;2;25032000;152;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;1;1;2;2;1;2;2;1;1;1;5;2;2;2;2;1;1;1;1;2;1;2;1;1;3;2;1;1;2;2;1;1;3;4;1;4;4;3;4;4;4;4;2;3;4;5;5;4;3;1;1;3;2;1;2;2000;-;-;2;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;1;1;2;2;1;2;2;1;1;1;5;2;2;2;2;1;1;1;1;2;1;2;1;1;3;2;1;1;2;2;1;1;3;4;1;4;4;3;4;4;4;4;2;3;4;5;5;4;3;1;1;3;2;1;2;2000;;;2;1;0080349L_0102;1;1;1;1;1;1;1;1;9;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;0
XLSEE_0080349L_0103;0080349L;103;2;30102000;153;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;1;3;2;2;2;1;3;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;4;1;3;2;2;1;1;1;1;2;2;1;1;2;&;2;&;1;2;2;1;1;3;2;3;2;4;3;3;4;5;5;3;1;4;1;5;4;1;1;1;4;-;1;2;2000;-;-;2;1;2;1;1;3;2;2;2;1;3;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;1;4;1;3;2;2;1;1;1;1;2;2;1;1;2;I;2;I;1;2;2;1;1;3;2;3;2;4;3;3;4;5;5;3;1;4;1;5;4;1;1;1;4;;1;2;2000;;;2;1;0080349L_0103;9;1;1;1;9;1;2;9;2;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0
XLSEE_0080349L_0104;0080349L;104;2;09092000;154;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;1;5;4;3;2;2;1;1;1;1;2;1;1;2;1;1;3;1;2;2;1;1;2;3;2;3;4;3;3;1;2;1;4;1;3;4;1;1;4;4;1;1;1;1;1;2;2000;-;-;2;1;2;1;3;3;2;1;2;1;3;;;;1;;;;1;;;1;;;;;1;5;4;3;2;2;1;1;1;1;2;1;1;2;1;1;3;1;2;2;1;1;2;3;2;3;4;3;3;1;2;1;4;1;3;4;1;1;4;4;1;1;1;1;1;2;2000;;;2;1;0080349L_0104;9;9;9;1;2;;9;;9;1;2;12;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
XLSEE_0080349L_0105;0080349L;105;2;22121999;155;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;1;3;3;1;3;-;3;2;2;2;1;2;2;2;1;2;2;1;2;2;1;2;2;5;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;3;2;2;2;1;2;1;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1999;-;-;2;1;2;1;1;3;3;1;3;;3;2;2;2;1;2;2;2;1;2;2;1;2;2;1;2;2;5;1;1;1;1;2;2;2;1;2;1;1;2;1;1;2;3;2;2;2;1;2;1;1;1;4;;;;;;;;;;;;;;;;;;;2;1999;;;2;1;0080349L_0105;1;2;9;1;9;;1;;9;1;2;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
XLSEE_0080349L_0106;0080349L;106;2;23112000;156;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;1;2;2;1;3;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;3;2;1;2;1;2;1;3;4;1;2;4;1;3;3;1;4;3;4;4;5;4;3;4;1;1;2;3;1;2;2000;-;-;1;1;2;1;3;3;1;2;2;1;3;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;3;2;1;2;1;2;1;3;4;1;2;4;1;3;3;1;4;3;4;4;5;4;3;4;1;1;2;3;1;2;2000;;;1;1;0080349L_0106;1;1;1;1;9;;1;1;2;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1
XLSEE_0080349L_0107;0080349L;107;2;15061999;157;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1999;-;-;2;1;2;1;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1999;;;2;1;0080349L_0107;9;1;1;1;9;;;;;3;4;47;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
XLSEE_0080349L_0108;0080349L;108;1;18012000;158;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;2;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2000;-;-;1;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;2;2;2;1;1;5;4;2;2;2;1;1;1;1;2;1;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2000;;;1;1;0080349L_0108;1;1;1;1;2;;1;1;2;1;1;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1
XLSEE_0080349L_0109;0080349L;109;1;17102000;159;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;2;3;2;1;2;2;3;1;2;1;1;2;1;2;1;1;1;2;2;1;1;1;2;5;4;2;2;2;1;1;1;1;&;1;1;2;2;1;3;1;2;2;1;1;1;3;1;3;1;4;1;2;4;2;4;1;4;4;1;1;2;3;1;1;4;1;1;1;2000;-;-;2;1;2;1;2;3;2;1;2;2;3;1;2;1;1;2;1;2;1;1;1;2;2;1;1;1;2;5;4;2;2;2;1;1;1;1;I;1;1;2;2;1;3;1;2;2;1;1;1;3;1;3;1;4;1;2;4;2;4;1;4;4;1;1;2;3;1;1;4;1;1;1;2000;;;2;1;0080349L_0109;9;2;9;1;1;1;1;9;9;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;1
XLSEE_0080349L_0110;0080349L;110;1;09052000;160;;37;22;39;PU;;;;;;1;1;1;0;0;1.0013662425;pu_hz;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;3;2;2;1;1;1;1;2;2;1;2;1;&;&;&;1;2;1;2;1;3;4;1;2;4;3;1;1;1;4;3;4;4;1;1;4;4;1;1;2;1;1;1;2000;-;-;1;1;2;1;3;3;2;1;2;1;3;1;2;2;1;2;1;2;1;2;2;1;1;2;2;1;1;5;4;3;2;2;1;1;1;1;2;2;1;2;1;I;I;I;1;2;1;2;1;3;4;1;2;4;3;1;1;1;4;3;4;4;1;1;4;4;1;1;2;1;1;1;2000;;;1;1;0080349L_0110;1;1;1;1;9;1;1;9;9;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0
