annee,sexe,age3e,retard,secteur,acad,poids,score,plaisir,performance,estime_soi,anx_sociale,anx_echouer,anx_decevoir,anx_separer
2003,1,14.810958904,2,pu,15,0.2061041679,200.63303908,-0.132002586,-0.752017117,0.1938366266,-0.990462981,-0.387556756,0.582701927,-0.361135799
2003,2,13.728767123,2,pu,15,0.2044362315,305.69165796,0.1312939748,0.5250618277,-0.012493588,0.9843161492,-0.650094299,0.8067173367,2.4192426238
2003,2,14.389041096,2,pu,15,0.2044362315,222.67337963,-0.358528988,-1.77372081,-0.685161538,0.5252396543,1.1974177766,0.3700895923,2.0832215197
2003,1,14.306849315,2,pu,15,0.2061041679,312.72058856,-0.650102945,1.7713848821,0.9210399164,-0.33438745,-0.895029869,-0.492865429,-0.864689914
2003,1,14.306849315,2,pu,15,0.2061041679,259.74557388,0.9692456886,-1.746843478,-0.804299875,0.5180363468,1.7346083471,-0.501700356,-1.051428909
2003,2,14.575342466,2,pr,15,0.2900396571,246.41351081,-0.160279983,0.0758231064,-0.636310407,-0.113511427,1.2568526922,1.2359970901,-1.387450013
2003,1,15.328767123,1,pr,15,0.313228492,280.04424997,-1.133753857,0.5250618277,0.0793770794,0.1131140222,-0.602774868,-0.492036854,-0.603309864
2003,1,14.994520548,2,pr,15,0.2924060072,276.23283464,-0.639050272,1.262472314,2.1586058971,1.2051160019,1.1809989082,-1.141765078,1.7106986132
2003,1,14.493150685,2,pr,15,0.2924060072,307.1567489,0.1595713716,0.5271024521,-0.316526064,0.5368146774,-0.118961471,0.372871853,0.1798752013
2003,2,14.994520548,2,pr,15,0.2900396571,293.21818777,0.605172169,0.7496811883,-0.663578077,1.6295435975,1.7346083471,2.1043464178,2.0649706185
2003,1,14.493150685,2,pr,15,0.2924060072,345.1654106,1.2055448079,0.7824777027,0.9210399164,1.8670171293,0.912403623,1.0217715012,0.8519174095
2003,1,14.408219178,2,pr,15,0.2924060072,202.38671873,-0.650102945,0.5250618277,0.9210399164,-0.990462981,-0.318943819,-0.279594735,-0.192647705
2003,2,13.912328767,2,pr,15,0.2900396571,369.4494981,0.6874444485,1.2606343808,0.2426877574,0.5425641039,-1.187284869,-1.143548547,-0.790048859
2003,1,15.24109589,2,pr,15,0.2924060072,250.87567417,0.4241478878,0.7824777027,0.6658585709,1.8496926797,1.203475519,0.8101579577,1.4675694646
2003,2,14.742465753,2,pr,15,0.2900396571,299.03035629,-1.696076382,0.0450672164,,-0.113511427,-1.217002327,-0.922145183,-0.864689914
2003,1,16.912328767,1,pr,15,0.313228492,281.24388593,-0.615653498,0.7804370783,2.1586058971,-0.781161981,0.9360633383,-1.358602712,-1.387450013
2003,2,14.909589041,2,pr,15,0.2900396571,311.34632887,1.5253961623,1.005056439,1.1604693951,0.5613424345,1.2046586235,-0.279594735,1.4675694646
2003,2,14.824657534,2,pr,15,0.2900396571,275.34729725,0.9409682917,0.5250618277,1.2034889318,-0.10703506,0.4049305102,-1.358602712,2.4192426238
2003,2,14.824657534,2,pr,15,0.2900396571,229.23250736,0.395870491,0.269686577,-2.189424667,-0.113511427,1.2568526922,1.6678888888,0.3666141966
2003,2,14.991780822,2,pr,15,0.2900396571,287.74109957,0.6874444485,1.5160096314,0.2426877574,0.5432910444,-0.365080145,-0.05819137,-0.081504848
2003,2,14.569863014,2,pr,15,0.2900396571,280.74207244,-0.413803826,-0.49868249,1.2465084684,1.6475949876,-1.202949668,1.2474440623,1.3737224249
2003,2,15.57260274,1,pr,15,0.310693632,233.17254798,0.8967461265,0.012270702,0.7849969082,0.7814915167,1.9959627854,-1.141765078,2.4192426238
2003,1,14.567123288,2,pr,15,0.2924060072,303.5247096,-2.185899344,0.5250618277,1.1332017252,-0.990462981,0.4109882527,-0.071592027,-0.341929814
2003,2,14.567123288,2,pr,15,0.2900396571,266.24238403,0.6493943342,-0.976636477,-1.569843912,-0.113511427,1.2271352344,2.1043464178,0.3483632954
2003,2,15.739726027,1,pr,15,0.310693632,244.86068209,1.4148464859,1.0667709101,-0.012493588,1.2181449059,-1.448639308,-1.141765078,-0.341929814
2003,1,16.320547945,1,pr,15,0.313228492,183.54542235,0.9139708504,-0.976636477,-0.125947716,-0.770313898,0.7493795794,0.3737004287,-1.126069963
2003,2,14.484931507,2,pr,15,0.2900396571,227.73002587,0.1042965334,-0.434927395,,-0.113511427,-0.918689584,-1.358602712,-0.603309864
2003,1,15.150684932,2,pr,15,0.2924060072,299.02439352,0.1595713716,0.0450672164,-1.554092045,2.3080422341,0.4037474057,0.8041052914,2.4192426238
2003,2,15.484931507,1,pr,15,0.310693632,253.16645072,0.395870491,-1.232011728,-0.11019585,-0.990462981,1.279329303,-0.061972422,1.7106986132
2003,1,14.397260274,2,pr,15,0.2924060072,302.18277434,-0.632878221,0.3024830914,-0.64782621,0.0957895726,-0.418457318,-0.063585676,0.1616243001
2003,1,14.397260274,2,pr,15,0.2924060072,240.65074804,-0.160279983,,,0.3159386547,-0.895029869,0.3720432774,-0.697156904
2003,2,15.147945205,2,pr,15,0.2900396571,430.81944997,1.4418439273,1.7713848821,0.829169249,2.3080422341,-1.464304106,-1.358602712,2.4192426238
2003,2,14.482191781,2,pr,15,0.2900396571,314.88587812,-0.087780421,1.262472314,0.0032582787,-0.362559982,-1.195708821,-1.143548547,-1.387450013
2003,2,15.649315068,1,pr,15,0.310693632,198.49352839,0.8697486852,-0.976636477,0.8564369188,-0.571860981,1.7570849579,0.1488125462,-0.603309864
2003,1,14.397260274,2,pu,15,0.2572307832,224.7677437,-0.886402065,,-0.061344719,-0.990462981,-0.865312411,0.372871853,-0.174396804
2003,1,15.652054795,1,pu,15,0.2755484098,213.02966586,-1.62974887,-0.463845352,2.1586058971,-0.990462981,0.1636864737,-1.358602712,0.0123421913
2003,1,15.156164384,2,pu,15,0.2572307832,284.86991764,0.6604470072,1.7713848821,-0.012493588,-0.113511427,-0.072825145,-1.358602712,1.1132974593
2003,1,15.410958904,1,pu,15,0.2755484098,166.20351399,-2.185899344,-2.315429893,,-0.554536532,-0.127385422,1.6705009341,-1.387450013
2003,1,14.569863014,2,pu,15,0.2572307832,294.43768466,1.4701213241,0.3601163138,-0.316526064,0.5432910444,0.7184790171,0.5915368538,0.3483632954
2003,1,14.745205479,2,pu,15,0.2572307832,323.7215704,0.6604470072,0.0450672164,-0.316526064,-0.112784487,1.2496118452,-1.138982817,0.0869832457
2003,2,14.315068493,2,pu,15,0.2551490951,277.88716482,-0.424856499,1.3221461608,1.827305751,-0.1424109,0.9954982539,-0.494648899,1.7289495143
2003,2,14.320547945,2,pu,15,0.2551490951,229.69733379,0.4228679323,0.3332389814,-0.240407264,0.7750151496,0.9645976916,-0.7133139,0.0123421913
2003,1,16.15890411,1,pu,15,0.2755484098,285.69748623,0.395870491,0.0450672164,-0.891491753,0.1066376552,0.6735257955,1.2332148294,0.5158963054
2003,1,16.073972603,1,pu,15,0.2755484098,236.29452457,-1.3872777,-2.315429893,-0.641994616,0.7634401266,-0.687052604,0.5862688663,0.5158963054
2003,2,15.156164384,2,pu,15,0.2551490951,359.81582687,0.1595713716,1.7713848821,2.1586058971,-0.153258982,-0.07164204,-1.358602712,-1.051428909
2003,1,15.079452055,2,pu,15,0.2572307832,218.08048384,-0.886402065,-1.551142074,-0.967610553,0.7634401266,-0.972066757,1.2332148294,-0.174396804
2003,2,15.068493151,2,pu,15,0.2551490951,271.94578818,-0.375753712,1.2585937564,2.1586058971,-0.990462981,-1.956112421,-1.358602712,2.4192426238
2003,1,14.983561644,2,pu,15,0.2572307832,308.06824448,-0.650102945,-0.494601242,-0.967610553,-0.113511427,-1.187284869,-0.280593526,-0.435776854
2003,2,15.156164384,2,pu,15,0.2551490951,282.64370032,-0.632878221,0.3024830914,0.4978691029,-0.322812427,-1.426162697,-0.924757228,-0.771797958
2003,2,15.15890411,2,pu,15,0.2551490951,263.12152826,0.395870491,0.7824777027,0.9367917832,-0.542961509,0.1648695782,-0.495477475,0.5158963054
2003,2,14.739726027,2,pu,15,0.2551490951,262.88638024,1.2055448079,0.269686577,-0.061344719,1.8489657392,0.6498660802,1.8901208289,1.1315483605
2003,2,14.57260274,2,pu,15,0.2551490951,415.67628031,-0.14922731,1.7713848821,0.9210399164,-0.113511427,0.1660526827,-0.055579325,-0.09975575
2003,2,15.243835616,2,pu,15,0.2551490951,261.84625938,0.395870491,1.2913902708,0.5467202336,-0.571860981,-0.34142043,-0.493694005,0.5158963054
2003,2,14.4,2,pu,15,0.2551490951,259.49199959,0.6493943342,0.300442467,1.507521408,2.0770450694,1.4587722148,2.1043464178,0.3291573101
2003,1,14.909589041,2,pu,15,0.2572307832,215.78257887,-1.678851658,0.4366727153,-1.076828618,-0.112784487,0.2419064666,0.1650393611,-1.387450013
2003,2,15.079452055,2,pu,15,0.2551490951,348.83313682,-0.632878221,0.269686577,-1.554092045,1.4310906806,1.2271352344,1.8875087836,0.5158963054
2003,2,14.824657534,2,pu,15,0.2551490951,275.32021825,-0.632878221,-1.51834556,-0.951858687,0.0957895726,0.1588118357,-0.49743116,0.4230043498
2003,1,15.567123288,1,pu,15,0.2755484098,187.28434304,-0.368301705,-1.51834556,-0.967610553,-0.113511427,-0.418457318,0.8039350761,-0.435776854
2003,1,14.906849315,2,pu,15,0.2572307832,264.22239757,0.9139708504,0.7824777027,-0.104364256,-0.340136876,0.427407121,1.0199880316,1.7289495143
2003,1,14.4,2,pu,15,0.2572307832,277.07708103,0.6493943342,0.269686577,0.5739879035,-0.990462981,-0.602774868,-0.055579325,-0.435776854
2003,1,14.82739726,2,pu,15,0.2572307832,247.7660266,-0.396579102,0.269686577,0.1938366266,-0.990462981,-0.918689584,-0.28042331,0.5158963054
2003,1,14.819178082,2,pu,15,0.2572307832,267.3546857,-0.886402065,-0.210308034,-0.061344719,0.9843161492,-0.103725707,0.8067173367,-0.174396804
2003,M,16.58630137,1,pu,15,0.1493616802,215.52205549,,,,,,,
2003,M,14.334246575,2,pu,15,0.1383041824,236.89138358,,,,,,,
2003,1,15.504109589,1,pu,15,0.1493616802,214.49524997,-0.650102945,-0.752017117,-0.055513125,-0.113511427,-1.47953987,0.1578176885,-0.697156904
2003,2,16.336986301,1,pu,15,0.1481529429,149.93754792,0.1989014415,-1.232011728,-2.53647668,0.5440179849,0.4571245788,1.2431748657,-0.09975575
2003,1,15.917808219,1,pu,15,0.1493616802,184.8623409,-1.696076382,-0.179552144,1.8115538842,-0.990462981,1.4351124995,1.2312611444,0.0296380083
2003,2,15.580821918,1,pu,15,0.1481529429,142.66678921,-0.914679462,-0.358573685,-1.341930236,-0.340136876,-1.133907696,-0.27863984,-0.864689914
2003,M,16.082191781,1,pu,15,0.1481529429,178.48492049,,,,,,,
2003,M,16.408219178,1,pu,15,0.1493616802,158.2560939,,,,,,,
2003,M,16.912328767,1,pu,15,0.1481529429,245.86704386,,,,,,,
2003,1,15.073972603,2,pu,15,0.1394325665,212.43460016,0.6321696103,0.5250618277,0.997158717,-0.550164816,1.7570849579,1.2449583354,-0.09975575
2003,2,14.989041096,2,pu,15,0.1383041824,236.60041874,0.6493943342,-0.212348659,1.148953592,2.5173432337,1.4114527842,-1.358602712,1.0386564049
2003,M,15.57260274,1,pu,15,0.1481529429,169.4937929,0.3308229353,-0.269981881,-0.859988019,1.0124886814,-0.895029869,,-0.771797958
2003,1,15.57260274,1,pu,15,0.1493616802,156.78338138,-2.185899344,-1.802638767,-2.097554,0.9741950071,-1.217002327,,0.6843843995
2003,M,15.909589041,1,pu,15,0.1481529429,222.97335587,,,,,,,
2003,1,17.821917808,1,pu,15,0.1493616802,162.77676406,0.9790184061,0.4635500477,1.1762212619,-0.990462981,-0.725194013,0.7921915701,-1.387450013
2003,M,15.071232877,2,pu,15,0.1383041824,181.28517693,,,,,,,
2003,1,15.320547945,1,pu,15,0.1493616802,254.80208562,-0.941676903,-0.463845352,2.1586058971,-0.990462981,-0.28080241,-0.067026297,-0.864689914
2003,1,14.983561644,2,pu,15,0.1394325665,182.56654308,-2.185899344,-0.721261227,1.827305751,-0.990462981,-0.134626269,-0.061802206,-1.387450013
2003,1,15.065753425,2,pu,15,0.1394325665,177.24412802,-0.914679462,0.269686577,0.4867960261,-0.990462981,1.1737580612,1.8901208289,0.608788261
2003,2,16.734246575,1,pu,15,0.1481529429,198.43197296,0.395870491,-0.752017117,-1.043729354,0.5187632873,0.2049481618,0.5862688663,1.7472004155
2003,2,16.230136986,1,pu,15,0.1481529429,214.96523217,,,0.0636252126,0.1189396187,0.427407121,0.5870974419,0.7590254539
2003,1,14.309589041,2,pu,15,0.1394325665,166.23480729,1.0072958029,-0.076321102,-0.092848452,1.2000935158,-0.081249096,0.3694312321,
2003,2,14.728767123,2,pu,15,0.1383041824,211.95735504,0.6604470072,0.269686577,-0.316526064,0.3159386547,1.1500983459,-0.281251886,1.8964825243
2003,2,15.410958904,1,pu,15,0.2682255919,201.64132866,-0.132002586,-2.315429893,-1.164020495,-0.990462981,1.9959627854,0.3585163018,2.4192426238
2003,1,15.663013699,1,pu,15,0.2704139673,259.90213001,-0.330251591,-0.496641866,0.5739879035,-0.114238367,0.1648695782,-0.060973631,0.4976454042
2003,M,14.980821918,2,pu,15,0.2503947641,225.41441195,,,,,,,
2003,M,15.065753425,2,pu,15,0.252437663,278.80525082,,,,,,,
2003,M,14.569863014,2,pu,15,0.252437663,212.0804659,,,,,,,
2003,1,14.57260274,2,pu,15,0.252437663,250.46787506,-2.185899344,-2.315429893,,0.3267867373,-1.164808259,2.1043464178,-0.249037858
2003,2,14.484931507,2,pu,15,0.2503947641,341.36412749,-0.650102945,1.2913902708,-2.113305867,1.6295435975,1.7037077848,1.6742380888,2.0832215197
2003,2,14.4,2,pu,15,0.2503947641,268.51527229,-0.650102945,-0.976636477,-0.712429208,-0.781161981,-0.648911194,0.372871853,-0.435776854
2003,2,14.991780822,2,pu,15,0.2503947641,262.51704767,0.1595713716,0.3024830914,1.1332017252,-0.769586958,-0.46341054,-0.929322958,-0.249037858
2003,2,14.742465753,2,pu,15,0.2503947641,243.50318985,-0.396579102,-0.494601242,-1.554092045,0.7634401266,-0.679811757,0.1560342189,0.4230043498
2003,1,15.073972603,2,pu,15,0.252437663,300.79264383,0.6493943342,-0.01460663,0.5251367727,-0.990462981,0.6827038168,1.6651066281,0.1798752013
2003,2,14.745205479,2,pu,15,0.2503947641,193.68234171,1.7616952817,-0.463845352,-0.788548009,1.6403916801,1.9959627854,2.1043464178,1.0386564049
2003,1,14.994520548,2,pu,15,0.252437663,251.16641486,-1.932375501,-0.239225991,-0.745528472,0.560615494,-0.941166195,-0.281422101,1.1315483605
2003,2,15.232876712,2,pu,15,0.2503947641,253.12928433,-0.914679462,-1.036310324,0.2699554273,1.2109415984,-0.603957973,0.5870974419,-0.528668809
2003,1,15.073972603,2,pu,15,0.252437663,273.6329808,-1.640801543,0.7496811883,-0.93451129,1.6280897166,1.9959627854,-0.265897544,2.4192426238
2003,2,14.904109589,2,pu,15,0.2503947641,257.2684274,0.1595713716,0.269686577,-0.967610553,1.425341254,1.2198943874,-1.358602712,-0.864689914
2003,1,14.98630137,2,pu,15,0.252437663,364.93541836,-0.396579102,0.3024830914,-0.316526064,-0.113511427,-1.717234593,-0.709703064,-0.771797958
2003,1,14.901369863,2,pu,15,0.252437663,287.06201721,-2.185899344,0.2407686203,1.3169430601,2.2907177845,0.912403623,1.4528347243,-1.387450013
2003,1,15.654794521,1,pu,15,0.2704139673,245.92770263,1.1883200841,0.012270702,1.5232732748,0.7634401266,0.9348802338,1.4528347243,1.4675694646
2003,2,14.745205479,2,pu,15,0.2503947641,377.25950567,0.1423466478,1.231716424,0.4978691029,-0.113511427,0.6960024063,-1.144377123,-0.174396804
2003,2,14.742465753,2,pu,15,0.2503947641,289.29630443,1.1883200841,1.0975268001,1.507521408,-0.781161981,1.0107340177,0.5942752175,1.0569073061
2003,1,15.490410959,1,pu,15,0.2704139673,209.4746493,0.1042965334,0.4366727153,-0.20890353,-0.114238367,-0.633675431,0.1498113373,-0.435776854
2003,2,14.564383562,2,pu,15,0.2503947641,316.09362881,-0.396579102,0.7824777027,0.8449211158,-0.113511427,-1.163625154,-1.143548547,-0.510417908
2003,2,15.906849315,1,pu,15,0.2682255919,249.95947115,0.3675930941,-0.721261227,-1.222791899,2.0814167849,1.1809989082,1.8892922533,2.4192426238
2003,2,14.739726027,2,pu,15,0.2503947641,312.54583033,-0.632878221,-0.01460663,-0.316526064,1.4130392905,0.434647968,-0.283205571,-0.435776854
2003,1,14.493150685,2,pu,15,0.252437663,268.04650058,0.395870491,0.7824777027,0.5739879035,-0.990462981,-0.663392888,-1.141765078,0.8519174095
2003,2,15.153424658,2,pu,15,0.2503947641,222.99070616,0.6321696103,-0.752017117,-0.11019585,0.293515549,-0.126202318,-0.276027795,-1.126069963
2003,2,15.24109589,2,pu,15,0.2503947641,266.55038534,0.8856934535,0.0450672164,0.8564369188,0.7814915167,-0.179579491,1.6724546191,2.4192426238
2003,1,14.821917808,2,pu,15,0.252437663,303.83795634,0.395870491,0.7496811883,0.2426877574,0.3231419622,-0.603957973,-0.926710913,0.6843843995
2003,2,14.484931507,2,pu,15,0.1648168068,265.30246446,0.1312939748,0.0450672164,-0.137463519,-0.770313898,-1.133907696,-1.141765078,-0.341929814
2003,1,14.824657534,2,pu,15,0.1661614997,256.29465907,-0.160279983,-1.77372081,-0.609042737,-0.333660509,1.9959627854,1.4482689939,2.0649706185
2003,2,15.561643836,1,pu,15,0.1765535542,190.49795787,0.395870491,0.0450672164,1.5505409447,-0.990462981,0.6948193018,-0.927539489,0.6834293154
2003,2,15.652054795,1,pu,15,0.1765535542,212.95703673,-1.667798985,-2.031136685,-1.858124521,-0.113511427,-0.418457318,0.3700895923,0.5158963054
2003,1,15.405479452,1,pu,15,0.1779940038,222.23473555,-0.886402065,-2.031136685,-0.168967253,-0.781161981,1.2271352344,-0.064414252,0.0869832457
2003,2,14.824657534,2,pu,15,0.1648168068,342.30718535,1.2055448079,-0.725139784,0.2699554273,1.2000935158,0.9882574069,1.2304325688,0.0123421913
2003,2,14.394520548,2,pu,15,0.1648168068,236.12196314,1.5253961623,-1.489427603,0.2699554273,0.1001612882,1.7570849579,0.370918168,0.3483632954
2003,2,14.983561644,2,pu,15,0.1648168068,288.05439115,0.9409682917,0.5271024521,-0.316526064,0.0957895726,0.6960024063,-0.27863984,1.7289495143
2003,2,14.901369863,2,pu,15,0.1648168068,257.98355533,0.9409682917,0.3024830914,0.0147740818,-0.560285958,-0.126202318,-0.708874488,1.2061894149
2003,2,15.079452055,2,pu,15,0.1648168068,227.83820741,-1.168203305,1.0378529534,-0.316526064,-0.322812427,0.1423929674,-0.712485324,-0.435776854
2003,2,14.657534247,2,pu,15,0.1648168068,203.70928622,-0.396579102,,0.0147740818,,-0.626434584,-0.712485324,
2003,2,15.81369863,1,pu,15,0.1765535542,225.39311637,-0.160279983,-0.719220602,-0.696677341,-0.990462981,0.427407121,0.372871853,-0.174396804
2003,1,14.482191781,2,pu,15,0.1661614997,319.80856396,-0.914679462,1.2585937564,-0.392644865,-0.340136876,-0.365080145,-1.141765078,-0.435776854
2003,1,15.230136986,2,pu,15,0.1661614997,324.05324343,-0.612052831,0.5271024521,2.1586058971,-0.990462981,-0.379561839,-0.05819137,-1.387450013
2003,2,14.621917808,2,pu,15,0.1648168068,208.67886716,-0.667327669,-0.69234327,-0.620558541,0.3050905721,1.7273675001,-1.358602712,1.4675694646
2003,1,14.901369863,2,pu,15,0.1661614997,313.61280604,-0.886402065,-0.496641866,-0.316526064,-0.113511427,-0.650094299,-0.498259735,-0.697156904
2003,2,15.238356164,2,pu,15,0.1648168068,303.69677787,-0.650102945,1.0070970634,0.2857072941,-0.12508645,-1.187284869,-1.141765078,-0.081504848
2003,1,16.071232877,1,pu,15,0.1779940038,204.69049679,1.7334178848,0.269686577,0.8937722466,1.6403916801,1.1428574989,1.2440034414,0.0113871071
2003,2,14.312328767,2,pu,15,0.1648168068,251.21398245,0.1767960955,1.0667709101,1.507521408,-0.990462981,-0.065584298,-1.358602712,-1.387450013
2003,2,14.482191781,2,pu,15,0.1648168068,234.29040892,0.197621486,1.2913902708,-1.885392191,1.6403916801,-1.001784215,-0.0627571,1.0569073061
2003,2,14.482191781,2,pu,15,0.1648168068,192.80303608,0.6874444485,,-0.620558541,1.6403916801,0.4571245788,-0.281251886,0.3483632954
2003,2,14.906849315,2,pu,15,0.1648168068,225.61517321,0.395870491,-0.212348659,-0.125947716,2.0987412346,1.1974177766,1.6678888888,1.7289495143
2003,1,16.073972603,1,pu,15,0.1779940038,164.51058278,-2.185899344,-2.031136685,0.6600269769,-0.990462981,-0.349844382,-0.704308758,0.2545162557
2003,2,14.476712329,2,pu,15,0.1648168068,240.56937651,0.6604470072,-0.496641866,0.9210399164,0.9835892087,0.6438083377,0.1532519582,1.8035905687
2003,2,15.071232877,2,pu,15,0.1648168068,201.01743547,1.1772674111,0.269686577,0.2699554273,0.9727411261,0.4571245788,0.1506399129,0.5158963054
2003,1,15.071232877,2,pu,15,0.1661614997,277.42883914,0.395870491,,0.5251367727,0.3159386547,1.279329303,0.5915368538,-0.435776854
2003,2,15.4,1,pu,15,0.1765535542,227.00207576,0.395870491,0.0450672164,0.8564369188,-0.770313898,1.7570849579,0.1586462642,0.4230043498
2003,1,14.315068493,2,pu,15,0.1661614997,191.14700226,0.6874444485,1.7713848821,0.9698910472,0.1131140222,-0.388739861,-0.066367937,1.4675694646
2003,2,17.082191781,1,pu,15,0.1765535542,224.67440182,0.1595713716,-0.752017117,-0.620558541,-0.571860981,1.9959627854,1.4538335153,-1.387450013
2003,1,15.238356164,2,pu,15,0.1661614997,233.84580208,0.395870491,0.3024830914,-0.012493588,1.0023675393,-0.902270716,-1.358602712,-0.790048859
2003,M,15.079452055,2,pu,15,0.1822493536,307.83502428,,,,,,,
2003,2,15.24109589,2,pu,15,0.1822493536,420.34646785,-1.168203305,0.7517218127,0.8449211158,0.3289675587,0.6438083377,-0.707091018,-1.387450013
2003,1,17.82739726,1,pu,15,0.1968202927,236.61342025,0.1595713716,0.269686577,0.6012555734,0.1080915361,0.9645976916,0.1632119945,-0.435776854
2003,2,16.079452055,1,pu,15,0.1952274878,172.53740176,-0.105005145,-0.976636477,-0.381129062,-0.12435951,1.1665172142,1.8847265229,-0.790048859
2003,1,15.156164384,2,pu,15,0.1837362737,253.58178174,0.6493943342,1.0070970634,0.8449211158,1.6403916801,1.196234672,1.0243835465,1.2061894149
2003,1,14.991780822,2,pu,15,0.1837362737,410.53019265,1.2055448079,1.7713848821,1.4960056049,0.0842145495,-0.618439667,-0.494648899,0.9448093651
2003,1,15.326027397,1,pu,15,0.1968202927,213.78792294,-1.658026267,-0.272022505,-2.140573537,1.2398410711,-0.603957973,-0.060803415,-0.00590871
2003,1,14.569863014,2,pu,15,0.1837362737,248.72343096,0.6321696103,-0.494601242,-1.27164303,0.1138409626,-0.587539105,0.3800935257,1.3737224249
2003,M,15.153424658,2,pu,15,0.1837362737,253.57595348,,,,,,,
2003,M,14.652054795,2,pu,15,0.1837362737,244.16111114,,,,,,,
2003,M,14.98630137,2,pu,15,0.1822493536,252.13489292,,,,,,,
2003,M,15.569863014,1,pu,15,0.1968202927,235.62535026,,,,,,,
2003,2,16.320547945,1,pu,15,0.1952274878,217.26354063,-1.112928467,-1.236092977,-0.826888755,-0.990462981,-0.457352798,-0.499214629,-1.387450013
2003,1,15.071232877,2,pu,15,0.1837362737,204.98043048,0.0760191366,-1.293726199,-0.951858687,0.0957895726,0.665101844,0.377311265,-0.603309864
2003,1,14.482191781,2,pu,15,0.1837362737,279.89540509,-0.632878221,0.0450672164,0.2857072941,2.2964672111,1.1737580612,1.2286490991,1.3929284102
2003,2,14.315068493,2,pu,15,0.1822493536,319.9000677,0.9520209647,0.269686577,-0.316526064,0.9792174931,0.1660526827,0.1568627945,-0.174396804
2003,1,14.901369863,2,pu,15,0.1837362737,221.92117498,-0.364701039,-0.24330724,0.122396616,-0.33438745,0.7481964749,0.5834866056,1.3737224249
2003,M,14.315068493,2,pu,15,0.1822493536,281.14646426,,,,,,,
2003,1,14.564383562,2,pu,15,0.1837362737,235.06408848,1.2055448079,0.0450672164,0.0305259486,-0.571860981,-0.633675431,-0.277811265,-1.126069963
2003,2,15.567123288,1,pu,15,0.1952274878,202.49655908,0.395870491,-2.315429893,-0.712429208,1.2109415984,1.2046586235,1.6706711495,0.7772763551
2003,1,14.561643836,2,pu,15,0.1837362737,353.60863659,0.395870491,1.7713848821,1.4960056049,-0.763837531,1.9959627854,-1.358602712,2.4192426238
2003,1,15.479452055,1,pu,15,0.1968202927,242.59317376,-0.84835195,-1.036310324,-0.316526064,0.3275136778,-0.633675431,-0.498259735,-0.435776854
2003,2,14.309589041,2,pu,15,0.1822493536,241.26087756,0.1042965334,-0.976636477,0.8721887857,-0.113511427,-0.126202318,0.372871853,-0.435776854
2003,1,15.060273973,2,pu,15,0.1837362737,273.9029639,1.2055448079,1.7713848821,1.8115538842,-0.113511427,-0.081249096,-0.713440218,-0.454027755
2003,2,14.304109589,2,pu,15,0.1822493536,190.91557536,-0.886402065,-0.210308034,-1.390781367,-0.554536532,-0.895029869,-1.138982817,-0.435776854
2003,2,14.38630137,2,pu,15,0.1822493536,259.83770528,1.4701213241,,0.6170074402,-0.340136876,0.0890157943,1.2386091354,1.7289495143
2003,1,16.060273973,1,pu,15,0.1968202927,249.17489722,-0.358528988,-1.491468227,1.507521408,-0.113511427,1.0404514755,2.1043464178,-0.341929814
2003,1,15.136986301,2,pu,15,0.1837362737,315.27592344,-0.612052831,-0.467723909,-0.11019585,0.5432910444,1.7570849579,0.5859723325,1.4675694646
2003,1,14.991780822,2,pu,15,0.1933225141,310.50499662,-0.650102945,-0.210308034,-0.951858687,0.0957895726,,-0.492865429,-0.435776854
2003,2,15.915068493,1,pu,15,0.2054132697,299.5609076,0.395870491,0.0450672164,0.8721887857,-0.990462981,0.7493795794,0.1498113373,1.3929284102
2003,1,15.150684932,2,pu,15,0.1933225141,186.86712904,0.395870491,0.974300549,0.9210399164,0.3339900448,0.4643654258,1.0172057709,1.4675694646
2003,1,14.824657534,2,pu,15,0.1933225141,294.87776338,-1.3872777,0.0143113264,0.1938366266,-0.550164816,1.279329303,,0.1052341468
2003,1,15.898630137,1,pu,15,0.2070891775,169.93866873,-1.111648511,-0.179552144,0.2699554273,-0.990462981,-0.896212973,0.1515948069,-1.387450013
2003,2,15.315068493,1,pu,15,0.2054132697,160.35951419,0.9396883362,-1.1615772,-2.140573537,-0.990462981,0.9954982539,1.8875087836,-1.126069963
2003,M,15.4,1,pu,15,0.2054132697,198.71993401,,,,,,,
2003,1,15.068493151,2,pu,15,0.1933225141,271.52664637,1.997994401,1.5160096314,1.4960056049,-0.560285958,-1.172049106,-0.714268794,-0.417525953
2003,1,15.745205479,1,pu,15,0.2070891775,192.69503387,0.7095497945,-0.976636477,0.2211042965,0.7995429067,0.4262240165,0.5924917479,-1.126069963
2003,1,15.068493151,2,pu,15,0.1933225141,226.19817889,0.395870491,0.0161492596,-0.316526064,-0.542961509,0.9348802338,-0.707091018,0.5158963054
2003,2,15.224657534,2,pu,15,0.1917580156,185.36742718,0.395870491,-0.210308034,-1.2989107,-0.113511427,0.912403623,0.5897094872,0.5158963054
2003,2,14.643835616,2,pu,15,0.1917580156,310.42994651,0.1312939748,0.5271024521,-0.57170741,-0.560285958,-0.633675431,-1.138982817,0.5158963054
2003,1,15.98630137,1,pu,15,0.2070891775,162.72475801,-1.640801543,0.1772162159,1.2034889318,0.3404664118,-0.15710288,0.5887545932,0.5158963054
