"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"01-09-2015";NA;100,4;99,4;99;95,7;94,6;NA;NA;97,32;90,855;95,01;103,49;96,54;101,83;96,04;95,2;88,27;85,05;91,165;102,765;102,89;100,51;102,07;98,53;100,54;123,785;98,43;96,8;96,28;91,15;94,6;100,4;98,3;NA
"02-09-2015";NA;100,4;99,3;98,5;95,3;94,5;NA;NA;96,96;90,61;94,81;103,45;96,24;101,375;95,86;95,31;88,195;84,915;90,385;102,3;102,84;100,435;102,18;98,11;100,26;122,585;97,99;96,405;96;90,795;94,5;100,4;98;NA
"03-09-2015";NA;100,3;99,2;98,3;94,7;94,2;NA;NA;96,5;90,18;94,53;103,17;95,91;100,7;95,46;95,525;88,08;84,985;89,55;101,82;102,465;100,515;102,59;98,1;99,88;120,4;97,42;96,295;96,04;91,77;94,2;100,3;97,7;NA
"04-09-2015";NA;100,1;98,9;98,2;94;93,9;NA;NA;96,07;89,78;94,02;102,53;95,59;99,915;94,83;95,705;87,885;85,155;88,775;101,365;102,135;100,8;103,08;98,52;99,61;119,19;96,91;96,5;96,03;93,47;93,9;100,1;97,5;NA
"05-09-2015";NA;100;98,5;98,2;93,6;93,4;NA;NA;95,69;89,41;93,64;101,87;95,23;99,21;93,92;95,755;87,98;85,465;88,395;101,005;102,065;101,155;103,71;99,14;99,5;118,51;96,59;96,925;96,34;95,29;93,4;100;97,4;NA
"06-09-2015";NA;99,9;98,1;98,3;93,5;93;NA;NA;95,54;89,2;93,49;101,235;95,04;98,81;93,32;96,035;88,36;86,205;88,35;100,95;102,375;101,645;104,47;100,1;99,5;117,32;96,56;97,595;96,68;97,03;93;99,9;97,5;NA
"07-09-2015";NA;100;97,6;98,3;93,6;92,8;NA;NA;95,49;89,24;93,66;100,835;95,19;98,66;92,94;96,31;89;87,105;88,6;101,21;102,905;102,33;105,41;101,13;99,77;116,965;96,78;98,36;97,13;98,39;92,8;100;97,9;NA
"08-09-2015";NA;100,2;97,3;98,3;93,7;92,9;NA;NA;95,59;89,385;94,02;100,675;95,65;99,02;92,77;96,84;89,96;88,05;88,92;101,8;103,53;103,035;106,23;102,15;100,26;116,715;97,24;99,165;97,72;99,155;92,9;100,2;98,3;NA
"09-09-2015";NA;100,7;97,1;98,4;94;93,3;NA;NA;95,94;89,875;94,47;100,47;96,07;99,545;92,82;97,545;90,76;89,035;89,305;102,295;103,92;103,57;106,88;103,04;100,8;116,8;97,73;99,96;98,4;99,425;93,3;100,7;98,8;NA
"10-09-2015";NA;101,1;97,1;98,7;94,3;93,8;NA;NA;96,38;90,435;95,11;100,325;96,16;99,985;93,12;98,245;91,55;89,795;89,665;102,505;104,03;103,935;107,27;103,59;101,25;116,715;98,31;100,865;98,9;99,295;93,8;101,1;99;NA
"11-09-2015";NA;101,5;97,3;99,1;95;94,4;NA;NA;96,83;91,48;95,52;100,245;96,1;100,32;93,71;98,9;92,155;90,495;89,895;102,41;103,72;104;107,4;103,84;101,84;116,03;98,94;101,805;99,15;99,015;94,4;101,5;99,2;NA
"12-09-2015";NA;102;97,5;99,5;95,7;95;NA;NA;97,14;92,54;95,73;100,07;95,96;100,49;94,39;99,185;92,75;91,04;90,28;102,005;103,12;103,785;107,38;103,86;102,24;115,05;99,33;102,455;99,09;98,48;95;102;99,2;NA
"13-09-2015";NA;102,2;97,9;100;96,5;95,8;NA;NA;97,36;93,445;95,6;99,98;96;100,64;94,79;99,245;93,3;91,89;90,89;101,685;102,51;103,77;107,31;103,86;102,68;113,505;99,69;102,865;99,04;97,605;95,8;102,2;99,2;NA
"14-09-2015";NA;102,4;98,2;100,5;97,2;96,5;NA;NA;97,52;94,13;95,65;100,12;96,26;101,195;95,05;99,195;93,73;92,67;91,74;101,14;101,945;103,57;107,24;103,94;103,13;112,46;100;103,105;98,27;96,635;96,5;102,4;99,3;NA
"15-09-2015";NA;102,5;98,7;101;98;97,3;NA;NA;97,63;94,48;95,66;100,425;96,6;101,35;95,26;99,07;94,055;93,315;92,71;100,805;101,57;103,48;107,28;104,27;103,42;111,34;100,27;103,125;97,75;96,21;97,3;102,5;99,4;NA
"16-09-2015";NA;102,4;99,1;101,5;98,8;97,8;NA;NA;97,61;95,15;95,71;100,89;97,12;101,385;95,45;98,745;94,23;93,635;93,525;100,785;101,32;103,475;107,36;104,66;103,56;110,285;100,43;102,815;97,61;96,375;97,8;102,4;99,5;NA
"17-09-2015";NA;102,2;99,5;102,1;99,4;98;NA;NA;97,75;95,565;95,72;101,18;97,78;101,395;95,45;98,21;94,49;93,525;94,115;101,07;101,205;103,55;107,6;104,92;103,62;109,165;100,62;102,49;97,59;96,745;98;102,2;99,6;NA
"18-09-2015";NA;101,9;100;102,6;100;98,3;NA;NA;97,86;95,89;95,57;101,54;98,36;101,475;95,35;97,5;94,4;93,155;94,265;101,54;101,265;103,69;107,87;105,06;103,41;108,465;100,64;102,35;97,88;97,32;98,3;102,6;99,6;NA
"19-09-2015";NA;101,4;100,4;103;100,7;98,5;NA;NA;97,76;95,76;95,42;101,675;98,7;101,385;95,07;96,75;93,94;92,675;94,115;102,04;101,53;103,915;107,93;105,01;102,97;107,465;100,53;102,095;98,4;97,9;98,5;103;99,7;NA
"20-09-2015";NA;101;100,8;103,1;101,4;98,6;NA;NA;97,59;95,485;95,36;102,04;98,88;101,43;94,79;96,29;93,44;92,665;93,86;102,58;102,015;104,16;108,15;104,88;102,47;106,96;100,36;102,12;98,51;98,415;98,6;103,1;99,7;NA
"21-09-2015";NA;100,5;101;102,9;102;98,7;NA;NA;97,33;95,055;95,17;102,28;99,1;101,57;94,54;95,97;92,935;92,52;93,74;103,025;102,61;104,37;108,15;104,79;102,02;106,575;100,18;102,265;98,85;99,045;98,7;102,9;99,7;NA
"22-09-2015";NA;100,2;101;102,2;102,5;98,5;NA;NA;97,26;94,83;95,15;102,45;99,21;101,76;94,45;95,99;92,55;92,625;93,6;103,255;103,09;104,44;108,19;104,72;101,61;106,05;100,03;102,465;99,46;99,77;98,5;102,5;99,8;NA
"23-09-2015";NA;100;101;101,5;102,7;98;NA;NA;97,28;94,82;95,18;102,365;99,09;101,86;94,66;96,165;92,4;92,875;93,495;103,205;103,12;104,32;108,03;104,91;101,12;105,56;99,9;102,79;99,96;100,595;98;102,7;99,8;NA
"24-09-2015";NA;99,8;100,8;100,7;102,7;97,3;NA;NA;97,37;94,795;95,15;102,115;98,75;101,79;94,97;96,21;92,43;92,98;93,355;102,725;102,725;103,67;107,54;105,04;100,25;105,215;99,38;103,125;100,45;101,41;97,3;102,7;99,5;NA
"25-09-2015";NA;99,6;100,5;100;102,4;96,1;NA;NA;97,4;94,73;94,9;101,51;98,11;101,55;95,03;96,385;92,49;92,85;92,915;101,81;101,875;102,555;106,87;105,04;98,91;104,685;98,43;103,335;100,56;101,66;96,1;102,4;99,2;NA
"26-09-2015";NA;99,3;99,9;99,3;102,1;95;NA;NA;97,4;94,455;94,72;100,75;97,4;100,84;94,79;96,065;92,58;92,8;92,41;100,665;100,675;101,46;106,06;104,99;97,5;104,075;97,55;103,415;100,11;101,165;95;102,1;98,7;NA
"27-09-2015";NA;98,9;99,2;98,7;101,7;94,2;NA;NA;97,38;94,17;94,73;99,845;96,91;100,04;94,49;95,85;92,64;92,89;92,025;99,65;99,465;100,545;105,48;104,82;96,18;103,28;96,98;103,195;99,72;100,435;94,2;101,7;98,3;NA
"28-09-2015";NA;98,5;98,5;98,1;101,3;93,6;NA;NA;97,41;94,065;94,86;99,385;96,71;99,35;94,22;95,63;92,66;93,03;91,785;98,84;98,655;99,82;105;104,61;95,17;102,62;96,29;102,86;99,09;99,685;93,6;101,3;98;NA
"29-09-2015";NA;98,1;97,9;97,5;100,9;93,2;NA;NA;97,53;93,86;95,07;99,05;96,73;98,71;94,02;95,345;92,67;93,125;91,54;98,39;97,95;99,565;104,77;104,37;94,47;101,83;95,72;102,42;98,55;99,075;93,2;100,9;97,8;NA
"30-09-2015";NA;97,8;97,4;97;100,3;92,9;NA;NA;97,55;93,47;95,36;98,855;96,65;98,13;93,76;95,235;92,525;93,125;91,255;98,12;97,71;99,55;104,82;104,11;94,08;101,115;95,29;101,89;97,97;98,715;92,9;100,3;97,6;NA
"01-10-2015";NA;97,6;97,1;96,8;99,6;92,7;NA;NA;97,46;92,9;95,69;98,595;96,28;97,505;93,41;95,235;92,075;92,885;90,815;97,895;97,42;99,6;104,97;103,6;93,99;100,4;94,93;101,275;97,61;98,56;92,7;99,6;97,4;NA
"02-10-2015";NA;97,4;97;96,6;98,9;92,3;NA;NA;97,36;92,075;95,97;98,36;95,85;96,855;92,86;95,2;91,38;92,415;90,17;97,62;97,065;99,465;105,06;102,82;94,1;99,44;94,56;100,415;97,33;98,455;92,3;98,9;97,2;NA
"03-10-2015";NA;97,2;96,8;96,7;98,3;91,9;NA;NA;97,23;91,18;96,07;98,205;95,41;96,285;92,11;95,255;90,67;91,865;89,35;97,35;96,715;99,345;105,06;101,84;94,39;98,56;94,3;99,47;97,08;98,125;91,9;98,3;96,9;NA
"04-10-2015";NA;96,8;96,2;96,9;98;91,6;NA;NA;96,86;90,355;95,98;98,215;95,05;95,79;91,45;95,37;89,88;91,215;88,695;97,05;96,5;99,3;104,99;100,83;94,98;97,74;94,2;98,64;96,79;97,43;91,6;98;96,5;NA
"05-10-2015";NA;96,4;95,5;96,9;97,7;91,5;NA;NA;96,37;89,685;95,77;98,35;94,86;95,75;91,04;95,42;89,285;91,005;88,105;96,785;96,34;99,29;104,92;100,24;95,53;97,215;94,18;97,98;96,46;96,415;91,5;97,7;96,2;NA
"06-10-2015";NA;96,1;94,8;96,8;97,3;91,5;NA;NA;95,95;89,255;95,62;98,56;94,73;96,085;90,89;95,345;88,79;90,905;87,735;96,46;96,275;99,355;104,61;99,86;96,25;96,975;94,34;97,435;96,16;95,34;91,5;97,3;96;NA
"07-10-2015";NA;95,8;94,2;96,7;96,7;91,5;NA;NA;95,46;88,875;95,4;98,7;94,55;96,42;90,82;95,09;88,43;90,71;87,39;95,905;96,115;99,19;104,14;99,39;96,56;96,47;94,4;96,8;95,62;94,345;91,5;96,7;95,7;NA
"08-10-2015";NA;95,5;93,7;96,7;96;91,5;NA;NA;94,87;88,395;95;98,68;94,3;96,43;90,78;94,635;87,84;90,31;87,08;95,18;95,76;98,735;103,59;98,83;96,33;95,975;94,32;95,97;94,9;92,74;91,5;96,7;95,2;NA
"09-10-2015";NA;95,3;93,4;96,7;95,4;91,6;NA;NA;94,19;87,965;94,44;98,435;94,09;96,225;90,64;94,005;87,235;89,695;86,7;94,415;95,22;98,04;102,88;98,1;96,27;95,28;94,28;95,03;94,38;90,57;91,6;96,7;94,6;NA
"10-10-2015";NA;94,9;93,1;96,9;95;91,7;NA;NA;93,61;87,485;93,74;97,95;93,75;95,97;90,57;93,225;86,57;88,84;86,245;93,72;94,63;97,45;102,16;97,15;96,2;94,53;94,12;94,09;93,99;88,53;91,7;96,9;94;NA
"11-10-2015";NA;94,3;92,9;97,1;94,9;91,8;NA;NA;93,01;86,95;92,96;97,405;93,47;95,77;90,54;92,445;86,03;87,955;86,035;93,22;94,05;96,615;101,48;96,13;96,04;93,975;94,09;93,25;93,7;87,055;91,8;97,1;93,4;NA
"12-10-2015";NA;93,8;92,6;97,2;95;92;NA;NA;92,46;86,555;92,23;96,85;93,21;95,58;90,44;91,72;85,36;87,29;86,1;92,93;93,58;95,975;100,97;95,32;95,91;93,515;94,09;92,715;93,47;86,235;92;97,2;92,9;NA
"13-10-2015";NA;93,4;92,4;97,2;95,3;92,2;NA;NA;92,08;86,62;91,66;96,345;92,95;95,43;90,42;91,18;84,835;86,87;86,47;92,88;93,36;95,5;100,68;94,78;95,92;93,25;94,17;92,4;93,34;86,43;92,2;97,2;92,7;NA
"14-10-2015";NA;93,2;92,4;97,1;95,6;92,2;NA;NA;91,79;86,96;91,17;95,81;92,63;95,28;90,43;90,86;84,58;86,555;86,98;92,965;93,15;95,04;100,44;94,48;95,81;93,05;94,2;92,345;93,13;88,1;92,2;97,1;92,5;NA
"15-10-2015";NA;93,2;92,4;97,1;95,8;92;NA;NA;91,67;87,585;90,73;95,335;92,28;95,04;90,47;90,64;84,455;86,265;87,465;93,195;93,08;94,785;100,29;94,47;95,66;92,91;93,97;92,45;92,86;90,74;92;97,1;92,5;NA
"16-10-2015";NA;93,2;92,5;97,1;96;91,6;NA;NA;91,65;87,95;90,26;95,105;92,06;94,73;90,54;90,39;84,445;86,125;87,81;93,375;93,13;94,755;99,95;94,39;95,43;92,72;93,63;92,85;92,62;93,79;91,6;97,1;92,5;NA
"17-10-2015";NA;93,2;92,6;97;96,2;91,2;NA;NA;91,75;88,225;90,11;95,03;92,01;94,585;90,62;90,125;84,535;86,085;87,915;93,79;93,475;94,515;99,61;94,32;94,97;92,455;93,05;93,245;92,48;96,63;91,2;97;92,5;NA
"18-10-2015";NA;93,2;92,8;96,8;96,3;91;NA;NA;91,88;88,365;90,11;95,165;92,16;94,475;90,6;90,11;84,695;86,345;87,855;94,09;93,93;94,195;99,1;94,45;94,51;92,16;92,34;93,44;92,48;99,08;91;96,8;92,4;NA
"19-10-2015";NA;93,3;93;96,5;96,5;91;NA;NA;91,97;88,34;90,23;95,34;92,19;94,315;90,52;90,26;84,94;86,65;87,63;94,195;94,635;93,83;98,65;94,58;93,95;91,925;91,6;93,775;92,44;100,97;91;96,5;92,4;NA
"20-10-2015";NA;93,6;93,2;96,2;96,7;91,1;NA;NA;91,97;88,26;90,37;95,555;92,18;94,29;90,22;90,45;85,175;87,12;87,145;94,135;95,325;93,47;98,15;94,67;93,41;91,93;90,87;93,97;92,27;101,85;91,1;96,7;92,3;NA
"21-10-2015";NA;94;93,4;96;96,8;91,1;NA;NA;91,8;87,71;90,55;95,67;91,99;94,26;90,01;90,735;85,03;87,405;86,46;94,01;95,825;93,055;97,56;94,62;92,94;91,73;90,22;93,825;92,04;101,185;91,1;96,8;92,2;NA
"22-10-2015";NA;94,3;93,6;95,8;96,9;90,9;NA;NA;91,43;86,855;90,49;95,5;91,75;94,215;89,52;90,91;84,635;87,345;85,475;93,56;95,89;92,64;96,93;94,19;92,38;91,21;89,62;93,33;91,68;99,375;90,9;96,9;91,8;NA
"23-10-2015";NA;94,4;93,6;95,7;96,9;90,8;NA;NA;90,88;85,9;90,15;95,165;91,18;94,14;88,83;91;83,915;86,845;84,5;92,87;95,505;92,22;96,26;93,27;91,79;90,47;89,13;92,545;91,09;96,565;90,8;96,9;91,3;NA
"24-10-2015";NA;94,3;93,6;95,9;97;90,8;NA;NA;90,22;85,11;89,76;94,735;90,52;94,005;88,14;90,87;83,125;85,91;83,725;92,2;94,855;91,765;95,45;92,05;91,04;89,735;88,7;91,55;90,27;93,345;90,8;97;90,6;NA
"25-10-2015";NA;94;93,4;96,2;97,2;90,8;NA;NA;89,51;84,34;89,33;94,155;89,74;93,8;87,56;90,535;82,53;84,83;83,31;91,445;94,025;91,525;94,73;90,88;90,39;89,09;88,34;90,39;89,36;90,43;90,8;97,2;89,9;NA
"26-10-2015";NA;93,7;93,2;96,5;97,4;91;NA;NA;88,93;84,04;88,88;93,64;89,12;93,385;87,19;90,085;82,255;83,825;83,27;90,885;93,02;91,41;94,05;89,76;89,73;88,685;88,07;89,18;88,67;88,38;91;97,4;89,3;NA
"27-10-2015";NA;93,5;93;96,9;97,6;91;NA;NA;88,43;84,06;88,53;93,105;88,59;92,93;86,94;89,585;82,095;83,055;83,3;90,48;92,24;91,275;93,57;88,8;89,27;88,37;87,95;88,145;88,11;87,24;91;97,6;88,7;NA
"28-10-2015";NA;93,3;92,9;97,5;97,5;91;NA;NA;87,84;83,85;88,19;92,485;87,88;92,205;86,65;88,985;81,875;82,165;83,165;90,18;91,345;91,13;93,07;88,19;88,8;88,135;87,71;87,2;87,62;86,79;91;97,5;88,2;NA
"29-10-2015";NA;93;92,9;98;97;90,6;NA;NA;87,34;83,54;87,71;91,605;87,1;91,145;86,24;88,33;81,51;81,355;82,775;89,775;90,575;90,915;92,42;87,71;88,24;87,795;87,35;86,405;87,05;87,16;90,6;98;87,7;NA
"30-10-2015";NA;92,5;92,8;98,5;96,4;90;NA;NA;86,91;83,01;87,13;90,665;86,28;89,9;85,69;87,595;81,075;80,51;82,14;89,285;89,76;90,39;91,64;87,16;87,35;87,155;86,68;85,735;86,36;88,185;90;98,5;87,1;NA
"31-10-2015";NA;91,8;92,6;98,8;95,8;89,3;NA;NA;86,51;82,275;86,57;89,665;85,32;88,59;84,78;86,885;80,6;79,67;81,315;88,655;89,095;89,685;90,73;86,74;86,45;86,285;85,91;84,845;85,48;89,105;89,3;98,8;86,4;NA
"01-11-2015";NA;91;92,2;98,8;95,4;88,5;NA;NA;86,15;81,63;86,16;88,61;84,5;87,46;84,03;86,155;79,945;79,065;80,395;87,925;88,365;88,995;89,78;86,32;85,68;85,325;85,18;83,935;84,71;89,66;88,5;98,8;85,8;NA
"02-11-2015";NA;90,3;91,6;98,4;95;87,8;NA;NA;85,83;81,17;85,75;87,745;83,92;86,595;83,44;85,675;79,355;78,7;79,555;87,24;87,53;88,285;88,9;86;85,14;84,5;84,46;83,17;84,01;89,98;87,8;98,4;85,2;NA
"03-11-2015";NA;89,6;90,8;97,8;94,3;87,2;NA;NA;85,57;80,82;85,69;87,195;83,68;86,04;82,99;85,595;78,785;78,655;78,855;86,67;86,81;87,915;88,26;85,77;84,98;83,895;84,01;82,71;83,43;89,665;87,2;97,8;84,9;NA
"04-11-2015";NA;89,3;90,2;97,1;93,7;86,6;NA;NA;85,44;80,665;85,73;86,89;83,67;85,63;82,56;85,7;78,245;78,815;78,4;86,095;86,13;87,605;87,75;85,49;85,08;83,41;83,82;82,295;83;88,6;86,6;97,1;84,7;NA
"05-11-2015";NA;89,2;89,6;96,5;93,2;86;NA;NA;85,39;80,525;85,78;86,785;83,7;85,37;82,35;85,875;77,74;78,805;78,145;85,62;85,555;87,41;87,4;85,07;85,26;83,09;83,77;82,055;82,74;87,12;86;96,5;84,6;NA
"06-11-2015";NA;89,4;89,2;96,1;93;85,5;NA;NA;85,44;80,51;85,89;86,8;83,85;85,19;82,28;85,785;77,45;78,89;78,14;85,23;84,96;87,255;87,22;84,85;85,52;82,97;83,91;82,07;82,61;85,48;85,5;96,1;84,5;NA
"07-11-2015";NA;89,8;88,9;95,7;92,8;85,2;NA;NA;85,49;80,765;86,04;86,9;84,19;85,14;82,31;85,66;77,53;79,225;78,445;84,905;84,605;87,15;87,08;84,62;85,73;82,945;84,05;82,155;82,69;84,3;85,2;95,7;84,4;NA
"08-11-2015";NA;90,2;88,8;95,2;92,9;84,9;NA;NA;85,59;81,035;86,23;87,095;84,67;85,12;82,54;85,55;77,86;79,69;78,925;84,79;84,61;87,125;87,16;84,5;86;83,165;84,3;82,545;83,09;83,39;84,9;95,2;84,5;NA
"09-11-2015";NA;90,8;88,9;94,7;93,3;84,6;NA;NA;85,82;81,37;86,5;87,29;85,27;85,18;82,79;85,31;78,41;80,005;79,51;85,065;84,98;87,35;87,44;84,62;86,38;83,22;84,64;83,21;83,73;82,775;84,6;94,7;84,8;NA
"10-11-2015";NA;91,6;89,2;94;93,8;84,7;NA;NA;86,18;81,925;86,83;87,61;86,01;85,395;83,09;85,67;79,065;80,285;80,08;85,57;85,765;87,83;87,86;84,95;86,81;83,55;84,96;84,045;84,46;82,875;84,7;94;85,3;NA
"11-11-2015";NA;92,3;89,7;93,4;94,3;85,1;NA;NA;86,66;82,615;87,17;87,955;86,66;85,63;83,37;86,43;79,765;80,545;80,615;86,165;86,695;88,375;88,32;85,24;87,15;83,705;85,26;84,82;85,03;83,645;85,1;94,3;85,9;NA
"12-11-2015";NA;92,8;90,4;93;94,8;85,4;NA;NA;87,27;83,215;87,61;88,3;87,28;85,945;83,57;87,21;80,445;80,71;80,87;86,77;87,545;88,73;88,89;85,58;87,52;83,875;85,42;85,53;85,67;84,575;85,4;94,8;86,5;NA
"13-11-2015";NA;93,2;91,1;92,8;95,2;85,7;NA;NA;87,85;83,84;87,8;88,56;87,61;86,035;83,74;87,92;80,885;80,775;80,765;87,185;87,98;88,885;89,24;85,9;87,67;83,92;85,41;85,965;86,31;85,235;85,7;95,2;86,9;NA
"14-11-2015";NA;93,3;91,6;92,7;95,6;85,9;NA;NA;88,41;84,29;88,21;88,85;87,9;86,035;83,96;88,39;81,23;80,885;80,62;87,49;88,275;88,955;89,68;86,14;87,82;83,94;85,29;86,295;86,91;85,845;85,9;95,6;87,3;NA
"15-11-2015";NA;93,4;92;92,9;96;86,1;NA;NA;89,03;84,875;88,74;89,2;88,12;86,1;84,26;88,85;81,525;81,39;80,365;87,79;88,655;89,04;90,24;86,43;88,05;83,96;85,23;86,55;87,51;86,49;86,1;96;87,7;NA
"16-11-2015";NA;93,6;92,3;92,9;96,4;86,3;NA;NA;89,57;85,445;89,12;89,64;88,4;86,37;84,51;89,42;81,825;82,045;80,2;88,095;88,975;89,255;90,79;86,59;88,29;83,995;85,28;86,735;88,13;86,92;86,3;96,4;88,1;NA
"17-11-2015";NA;94;92,7;93,1;96,7;86,6;NA;NA;89,9;85,885;89,49;90,125;88,59;86,725;84,61;89,85;82,2;82,82;80,185;88,365;89,235;89,455;91,14;86,7;88,51;83,95;85,4;87,135;88,8;87,225;86,6;96,7;88,5;NA
"18-11-2015";NA;94,5;93;93,3;97;86,9;NA;NA;90,13;86,25;89,76;90,565;88,74;87,22;84,63;90,215;82,715;83,8;80,31;88,64;89,615;89,76;91,31;86,91;88,57;83,965;85,33;87,57;89,44;87,75;86,9;97;88,8;NA
"19-11-2015";NA;95;93,5;93,6;97,5;87,1;NA;NA;90,24;86,435;89,95;90,905;88,84;87,735;84,59;90,5;83,33;84,705;80,58;88,88;89,93;90;91,33;87,18;88,3;83,93;85,2;87,965;90,09;88,04;87,1;97,5;89;NA
"20-11-2015";NA;95,5;93,8;93,9;98;87,3;NA;NA;90,11;86,445;89,98;91,165;88,79;88,035;84,11;90,555;83,71;85,315;80,7;88,98;90,215;90,03;91,19;87,45;87,79;83,915;84,76;88,345;90,48;88,14;87,3;98;89;NA
"21-11-2015";NA;95,7;94,1;94,3;98,5;87,5;NA;NA;89,86;86,085;89,79;91,265;88,65;88,13;83,6;90,615;83,95;85,64;80,755;88,875;90,305;89,915;91,07;87,6;87,26;83,905;84,42;88,725;90,63;88,23;87,5;98,5;88,9;NA
"22-11-2015";NA;95,9;94,3;94,7;99,1;87,6;NA;NA;89,59;85,68;89,69;91,27;88,5;88,08;83,16;90,7;83,91;85,655;80,805;88,78;90,48;89,805;90,91;87,82;86,81;83,84;84,23;89,185;90,59;88,15;87,6;99,1;88,8;NA
"23-11-2015";NA;96,1;94,4;95;99,8;87,7;NA;NA;89,25;85,42;89,59;91,215;88,33;87,84;82,83;90,8;83,89;85,68;80,835;88,635;90,5;89,54;90,73;88;86,48;83,97;84,24;89,365;90,37;87,98;87,7;99,8;88,6;NA
"24-11-2015";NA;96,3;94,6;95,3;100,3;88;NA;NA;89,03;85,175;89,52;91,04;88,26;87,44;82,78;90,855;83,69;85,43;80,9;88,49;90,48;89,395;90,52;88,21;86,29;84,18;84,42;89,515;90,09;87,54;88;100,3;88,5;NA
"25-11-2015";NA;96,5;94,8;95,5;100,6;88,2;NA;NA;89;85,075;89,65;90,74;88,31;87,035;82,96;90,95;83,425;85,045;80,825;88,32;90,285;89,355;90,23;88,43;86,15;84,39;84,55;89,355;89,76;87,1;88,2;100,6;88,4;NA
"26-11-2015";NA;96,7;95,1;95,8;100,8;88,3;NA;NA;89,01;84,925;89,91;90,65;88,47;86,66;83,13;90,865;83,185;84,605;80,69;88,155;90,095;89,36;89,94;88,39;86,04;84,575;84,7;89,115;89,42;86,99;88,3;100,8;88,4;NA
"27-11-2015";NA;96,9;95,2;96;100,9;88,6;NA;NA;89,02;84,815;89,98;90,475;88,71;86,355;83,29;90,715;82,995;84,16;80,52;88,025;89,67;89,555;89,7;88,13;86,28;84,535;84,98;88,86;89,14;86,96;88,6;100,9;88,3;NA
"28-11-2015";NA;97,1;95,4;96,2;101;88,9;NA;NA;88,84;85,095;90,03;90,335;89,13;86,265;83,6;90,485;83,065;83,765;80,37;87,965;89,26;89,785;89,47;87,79;86,46;84,53;85,24;88,655;89,03;87,12;88,9;101;88,2;NA
"29-11-2015";NA;97,2;95,5;96,3;101,2;89,2;NA;NA;88,7;85,56;90,16;90,395;89,46;86,35;83,74;90,21;83,215;83,39;80,205;87,805;89,095;90,105;89,26;87,49;86,87;84,275;85,42;88,18;89,01;87,275;89,2;101,2;88,1;NA
"30-11-2015";NA;97,4;95,4;96,5;101,5;89,6;NA;NA;88,64;86,075;90,24;90,35;89,77;86,975;84,07;90,015;83,57;83,115;80,07;87,7;89,195;90,595;89,24;87,45;87,24;84,205;85,53;87,805;88,98;87,345;89,6;101,5;88,1;NA
"01-12-2015";NA;97,7;95,4;96,5;101,7;90,1;NA;NA;88,74;86,605;90,39;90,385;90,08;87,9;84,41;89,905;84,14;82,965;80,035;87,81;89,49;91,41;89,41;87,48;87,62;84,235;85,7;87,535;88,93;87,37;90,1;101,7;88,2;NA
"02-12-2015";NA;98,1;95,3;96,7;101,8;90,6;NA;NA;88,99;86,9;90,51;90,4;90,36;88,855;84,78;89,905;84,58;82,975;80,005;87,915;89,78;92,09;89,67;87,54;88,14;84,29;85,82;87,33;88,83;86,785;90,6;101,8;88,5;NA
"03-12-2015";NA;98,5;95,5;96,9;101,8;90,9;NA;NA;89,33;87;90,47;90,455;90,54;89,665;85,1;89,825;84,83;83,13;79,94;88,05;90,01;92,395;90,05;87,67;88,55;84,405;86,05;87,08;88,81;85,82;90,9;101,8;88,7;NA
"04-12-2015";NA;98,8;95,6;97,3;101,8;91;NA;NA;89,48;86,99;90,15;90,34;90,52;90,075;85,33;89,58;85,03;83,46;79,88;88,265;90,235;92,74;90,27;87,64;88,76;84,68;86,46;86,945;88,92;84,575;91;101,8;88,8;NA
"05-12-2015";NA;99;95,8;97,8;101,9;90,9;NA;NA;89,51;86,79;89,72;90,265;90,43;90,245;85,47;89,35;85,065;84,025;79,905;88,715;90,495;92,965;90,17;87,71;88,78;84,91;86,71;86,86;89,08;82,99;90,9;101,9;88,9;NA
"06-12-2015";NA;99,1;96,1;98,2;102,1;90,8;NA;NA;89,48;86,62;89,17;90,255;90,28;90,26;85,44;89,22;84,97;84,77;79,895;89,13;90,865;93,12;90,09;87,74;88,7;85,155;86,95;86,845;89,29;81,31;90,8;102,1;88,9;NA
"07-12-2015";NA;99,3;96,3;98,7;102,2;91;NA;NA;89,39;86,435;88,74;90,335;90,2;90,11;85,35;89,07;84,93;85,76;79,93;89,56;91,245;93,245;90,12;87,78;88,54;85,53;87,05;86,92;89,47;79,665;91;102,2;88,9;NA
"08-12-2015";NA;99,4;96,5;99;102,3;91,2;NA;NA;89,35;86,265;88,55;90,655;90,18;90,015;85,34;89,02;85,06;86,42;80,06;90,08;91,65;93,425;90,25;87,85;88,43;86,015;87,21;87,185;89,74;78,615;91,2;102,3;89;NA
