"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Sais_2007_2008";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"03-05-2016";NA;1,21540640093111;0,904985641568808;1,46688041904315;1,66752990403624;0,806947588307943;0,886465872154502;NA;NA;0,72;0,73;0,84;2,045;4,69;1,5;1,56;0,805;1,1;0,28;0,5;5,48;9,25;2,75;1,34;2,03;3,62;1,72;1,68;1,915;1,07;0;0,806947588307943;4,47474743304316;NA;1,68296531646551
"04-05-2016";NA;1,18276806061972;0,89524715709829;1,37076839504018;1,69469990030014;0,81074994684966;0,911483832978121;NA;NA;0,69;0,715;0,82;1,69;4,49;1,33;1,39;0,875;1,005;0,185;0,425;5,135;10,585;2,77;1,32;2,03;3,77;1,58;1,78;2,165;1,15;0;0,81074994684966;4,30667277590152;NA;1,59074888407349
"05-05-2016";NA;1,11028487908437;0,887628517910124;1,26735110725599;1,70665522802593;0,823075750171913;0,943865491856235;NA;NA;0,64;0,74;0,87;1,455;4,06;1,36;1,05;0,86;0,855;0,13;0,395;4,53;12,745;2,75;1,32;2,2;3,75;1,48;1,8;2,305;1,07;0;0,823075750171913;4,19176686251215;NA;1,50717723568599
"06-05-2016";NA;1,02394017406948;0,878121289511448;1,17408513355585;1,69179310921153;0,851206325471002;0,975599192854902;NA;NA;0,6;0,7;1,01;1,32;3,47;1,72;0,82;0,79;0,625;0,11;0,39;3,71;14,025;2,765;1,32;2,22;3,64;1,46;1,86;2,38;0,94;0;0,851206325471002;4,098172898062;NA;1,44912278030872
"07-05-2016";NA;0,950958807292157;0,856915197124792;1,10928083573482;1,65630687438564;0,89053364018164;1,0114516501751;NA;NA;0,58;0,595;1,18;1,2;3,31;2,095;0,69;0,77;0,395;0,11;0,385;3,015;14,85;2,565;1,67;2,05;3,46;1,54;1,84;2,31;0,82;0;0,856915197124792;4,03538966801751;NA;1,4254343134552
"08-05-2016";NA;0,900902191929073;0,828366375253404;1,06209271200315;1,60918858553251;0,922502332436403;1,04695958587839;NA;NA;0,61;0,5;1,21;1,135;3,28;2,41;0,58;0,71;0,23;0,15;0,4;2,665;15,325;2,245;1,85;1,78;3,08;1,685;1,76;2,11;0,74;0,03;0,828366375253404;4,00931923620361;NA;1,43520283875152
"09-05-2016";NA;0,864053818669649;0,79870864866636;1,03094803662748;1,55223537961911;0,93973828325917;1,08138501737978;NA;NA;0,67;0,48;1,16;0,995;3;2,795;0,55;0,705;0,16;0,22;0,405;2,575;15,02;2,005;1,82;1,66;2,85;1,84;1,66;2,06;0,71;0,135;0,79870864866636;3,9773171805057;NA;1,47632669497715
"10-05-2016";NA;0,837766719136967;0,76999720639107;1,03042664019562;1,49043446082409;0,948660290743429;1,10989171566394;NA;NA;0,72;0,475;1,06;0,915;2,73;3,27;0,59;0,7;0,13;0,34;0,42;2,935;14,825;1,92;1,91;1,56;2,68;2,03;1,52;1,98;0,79;0,385;0,76999720639107;3,95194808594891;NA;1,53704340147993
"11-05-2016";NA;0,831642555393327;0,745461942395032;1,05225405527072;1,4426200356561;0,961457696220902;1,13974039105149;NA;NA;0,73;0,475;0,88;0,9;2,71;3,65;0,67;0,66;0,15;0,5;0,44;3,185;14,31;1,95;1,98;1,48;2,5;2,165;1,35;2,06;0,92;0,815;0,745461942395032;3,95156122427552;NA;1,60757271514315
"12-05-2016";NA;0,838738128498685;0,728197459195216;1,08519744128409;1,39755618962623;0,977158811777319;1,19338321446733;NA;NA;0,71;0,48;0,92;0,875;2,92;3,825;0,8;0,61;0,17;0,705;0,515;3,4;13,45;1,99;2,12;1,4;2,45;2,32;1,2;1,885;1,09;1,53;0,728197459195216;4,00071750411745;NA;1,68651810763877
"13-05-2016";NA;0,846503054280744;0,725075345439252;1,12247156667656;1,33912896796584;0,98884260428989;1,27620573856032;NA;NA;0,74;0,5;0,87;0,82;3,2;3,7;0,9;0,55;0,21;0,965;0,56;3,595;12,125;2,025;2,21;1,29;2,57;2,525;1,09;1,725;1,26;2,68;0,725075345439252;4,05358840286367;NA;1,76068375869759
"14-05-2016";NA;0,861532620746219;0,743331456782138;1,16052155259819;1,28542290064247;0,993321886329823;1,36067787013928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,743331456782138;4,06174278912655;NA;NA
"15-05-2016";NA;0,884952270930136;0,773818884123744;1,19447623896413;1,25022076483992;0,984646543564087;1,42909821778947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,773818884123744;4,05537884578998;NA;NA
"16-05-2016";NA;0,907145684530078;0,802048988467292;1,21495075971314;1,23284863286321;0,962824748553042;1,47419705376223;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,802048988467292;4,02903333450792;NA;NA
"17-05-2016";NA;0,92158350609198;0,820442096921588;1,2076489258841;1,23232978254412;0,94426103208661;1,48500078736664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,820442096921588;3,93708558271404;NA;NA
"18-05-2016";NA;0,930366682227949;0,826890312505997;1,17821508911237;1,2396846661414;0,928418787750609;1,45583725430034;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,826890312505997;3,79426262131858;NA;NA
"19-05-2016";NA;0,940439913899418;0,825288567474841;1,1509572765903;1,2524312936936;0,907386678835961;1,38899435723269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,825288567474841;3,66099411029693;NA;NA
"20-05-2016";NA;0,954820602023465;0,823094538482459;1,13624198980291;1,27386792791897;0,877844345015834;1,30513137748988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,823094538482459;3,58233267270683;NA;NA
"21-05-2016";NA;0,96368380061153;0,825771374492708;1,1344277919277;1,3057312943829;0,837859535496554;1,20145923652449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,825771374492708;3,51161116989593;NA;NA
"22-05-2016";NA;0,954329616033231;0,827309373134098;1,15293337300712;1,34027172212936;0,799404399206013;1,08335964853594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,799404399206013;3,41484303061451;NA;NA
"23-05-2016";NA;0,920052463344962;0,822655595871314;1,19614416254107;1,35098447938521;0,772172914673787;0,971054754078437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,772172914673787;3,3157439227184;NA;NA
"24-05-2016";NA;0,868098211826979;0,808117359550253;1,26952477631134;1,31468372692775;0,756132459960484;0,885781811004656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,756132459960484;3,23308761142428;NA;NA
"25-05-2016";NA;0,810742304118402;0,783726003624536;1,38322998056673;1,21977584158064;0,749760891161288;0,84372089949301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,749760891161288;3,21482943344981;NA;NA
"26-05-2016";NA;0,767979768771928;0,756518453051386;1,51751056459785;1,09477445823754;0,752966613523661;0,83729822216738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,752966613523661;3,23524932484311;NA;NA
"27-05-2016";NA;0,755139158046471;0,735946548361874;1,64113339176035;0,982803955497008;0,764587890673427;0,845468110448831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,735946548361874;3,21718728185794;NA;NA
"28-05-2016";NA;0,767892232200499;0,725343166233664;1,73250576110872;0,904732822948351;0,777302134084509;0,849562444697935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,725343166233664;3,13717102687609;NA;NA
"29-05-2016";NA;0,798268246217547;0,72917578890563;1,77908702953328;0,860257078364765;0,789337463878522;0,83986650842579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,72917578890563;2,97771527555154;NA;NA
"30-05-2016";NA;0,843117782034959;0,748121073199689;1,78550285478669;0,84452637180793;0,808421893956081;0,81587196984828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,748121073199689;2,76115595479829;NA;NA
"31-05-2016";NA;0,899499444626996;0,780164375534969;1,7621833329534;0,858279246825838;0,825400117342673;0,783564425301919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,780164375534969;2,58687692377868;NA;NA
"01-06-2016";NA;0,966526784361197;0,8230257203068;1,70737663816976;0,89965898287846;0,839671025131661;0,750135545749841;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,750135545749841;2,76319304469631;NA;NA
"02-06-2016";NA;1,03389919098955;0,872081846796291;1,62179581409202;0,964850460496732;0,86154590299079;0,726179506998982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,726179506998982;3,02271334066932;NA;NA
"03-06-2016";NA;1,08838099967848;0,92131612189833;1,52172666126319;1,04838526356718;0,888075847840469;0,720241114396582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,720241114396582;3,35641269365814;NA;NA
"04-06-2016";NA;1,12023298290385;0,959544048071316;1,43076860019355;1,14171165917448;0,916595921160395;0,730357383698438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,730357383698438;3,71632705673069;NA;NA
"05-06-2016";NA;1,11406325178412;0,987125054564283;1,37249944455231;1,23339181672663;0,942962754427936;0,753999936673438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,753999936673438;4,05671648848148;NA;NA
"06-06-2016";NA;1,07896559668834;0,998072552020008;1,35924775170559;1,32190628254961;0,967642759372348;0,794581577599231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,794581577599231;4,36081172438785;NA;NA
"07-06-2016";NA;1,03406657653207;0,973235507680213;1,37784756556372;1,41003016049433;0,989013003367981;0,854558163659394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,854558163659394;4,61993094389092;NA;NA
"08-06-2016";NA;0,988587914530677;0,921849889318538;1,38937905711684;1,49684155723837;1,00147255779943;0,930613445476126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,921849889318538;4,89331944107199;NA;NA
"09-06-2016";NA;0,945049126416929;0,865778387175026;1,38863209816785;1,56965088754069;1,0075652567703;1,0079820968837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,865778387175026;5,16196362943402;NA;NA
"10-06-2016";NA;0,904127836431897;0,815396805535734;1,39506931256154;1,62046675138152;1,01617017816978;1,06793298221388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,815396805535734;5,4174140273952;NA;NA
"11-06-2016";NA;0,870176600264463;0,783595385437685;1,41983605650925;1,64617466223304;1,03100222275805;1,0977910600162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,783595385437685;5,6521256040289;NA;NA
"12-06-2016";NA;0,847100894199286;0,774006028855526;1,44677289351906;1,64289881413038;1,05904577245057;1,1020433837734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,774006028855526;5,79110407347322;NA;NA
"13-06-2016";NA;0,832075312644586;0,780918357957409;1,44950517504757;1,62416504527555;1,10217553102237;1,08566189680001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,780918357957409;5,85651474258938;NA;NA
"14-06-2016";NA;0,818648771109231;0,793530086455086;1,41214672016128;1,60331380121773;1,1634873440172;1,05349978472305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,793530086455086;5,86618453304903;NA;NA
"15-06-2016";NA;0,806312528538545;0,802943773659647;1,34866707957928;1,58906702080222;1,23418017320243;1,0154065937165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,802943773659647;5,730510035471;NA;NA
"16-06-2016";NA;0,796885850575624;0,811706916793582;1,27869281964516;1,56631570134478;1,28048863283503;0,984969622518292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,796885850575624;5,41349180586418;NA;NA
"17-06-2016";NA;0,782072872438368;0,811942446168973;1,20948514812881;1,52481639328706;1,28640218370239;0,966455618466802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,782072872438368;4,89736135528876;NA;NA
"18-06-2016";NA;0,761159039536739;0,804797962840203;1,15064166112385;1,48037459426619;1,25724289792348;0,959436049162429;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,761159039536739;4,23938727136743;NA;NA
"19-06-2016";NA;0,746515630604026;0,792272729696465;1,10698524240775;1,44660373301225;1,20500085277666;0,9608111680092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,746515630604026;3,70191756255165;NA;NA
"20-06-2016";NA;0,738850939805898;0,768964935883069;1,07850394968568;1,42029466274007;1,143899457617;0,964436982404827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,738850939805898;3,65627678455937;NA;NA
"21-06-2016";NA;0,729811776021108;0,746845971730942;1,05886871871998;1,38623987419357;1,07492263724165;0,974309041026617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,729811776021108;3,58326364502818;NA;NA
"22-06-2016";NA;0,719335988316762;0,737094005431289;1,05149342851515;1,34353384873085;1,00942182816157;0,985076628856166;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,719335988316762;3,47385498126871;NA;NA
"23-06-2016";NA;0,705954192964402;0,739856169648262;1,05176739112148;1,30327050912791;0,958223079908929;0,971142705242803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,705954192964402;3,30663428378441;NA;NA
"24-06-2016";NA;0,69062592692516;0,753653943619311;1,05551308687692;1,26759503811083;0,922595420256327;0,918075981252714;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,69062592692516;3,09282103121668;NA;NA
"25-06-2016";NA;0,68479847566835;0,76918663027904;1,05666594829162;1,23708981485583;0,905181199564931;0,841628950079658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,68479847566835;2,88109872588834;NA;NA
"26-06-2016";NA;0,689618212260848;0,775018821904906;1,04562479111556;1,22228797552638;0,903247603689253;0,761898883221073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,689618212260848;2,69388936384161;NA;NA
"27-06-2016";NA;0,694862465613201;0,771171444114111;1,03277893494788;1,22116897642819;0,913373950042172;0,689164713717829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,689164713717829;2,54613811438659;NA;NA
"28-06-2016";NA;0,694756534148647;0,757110550805966;1,02647242352554;1,22558915532073;0,921102693361557;0,634305573253527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,634305573253527;2,42352424877115;NA;NA
"29-06-2016";NA;0,689782312331038;0,734187985071094;1,02132159997524;1,22473734585502;0,902687321652174;0,601998045900074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,601998045900074;2,33002450909013;NA;NA
"30-06-2016";NA;0,6792116733022;0,704692288522884;1,017536060054;1,21948540913552;0,861776316151286;0,591082869802664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,591082869802664;2,25559984712253;NA;NA
"01-07-2016";NA;0,665043303173235;0,681245931125089;1,02638297430497;1,21522258859471;0,81638615741213;0,598959633796871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,598959633796871;2,18972236563055;NA;NA
"02-07-2016";NA;0,646772774892682;0,672250805848064;1,0521079068556;1,20885060206377;0,778476217230258;0,618170781848757;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,618170781848757;2,13677172793169;NA;NA
"03-07-2016";NA;0,618784629775571;0,67836602508709;1,0841618751715;1,19907640710566;0,752826835199917;0,641337632134364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,618784629775571;2,18330296871711;NA;NA
"04-07-2016";NA;0,582912262897123;0,705898449623459;1,10127813713615;1,18134246291172;0,737983739917049;0,668612008881156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,582912262897123;2,42274079141124;NA;NA
"05-07-2016";NA;0,544569324978409;0,748080948512052;1,08390541537336;1,16228840587663;0,732668536451057;0,695715452809572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,544569324978409;2,63555316377353;NA;NA
"06-07-2016";NA;0,511669485024774;0,790174194499378;1,0207979670622;1,14491697697016;0,733199151698504;0,713077401801248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,511669485024774;2,82922358654413;NA;NA
"07-07-2016";NA;0,488698931097506;0,82451694031754;0,926356491148983;1,11642061964439;0,732439640603571;0,723464496487997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,488698931097506;2,96820410226263;NA;NA
"08-07-2016";NA;0,477305463802296;0,84785168019399;0,825786567949869;1,08263101020898;0,728770084087046;0,739093996385131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,477305463802296;3,0315193522828;NA;NA
"09-07-2016";NA;0,472576507016441;0,84811784158392;0,734602328688354;1,05831037808972;0,721560035137334;0,755609754091195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,472576507016441;3,00828531229455;NA;NA
"10-07-2016";NA;0,468260474197879;0,829321563448705;0,660686270884313;1,04063352772406;0,709687031361824;0,761847173243586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,468260474197879;2,91718024245668;NA;NA
"11-07-2016";NA;0,459988539352679;0,800887825203637;0,604151670315658;1,02950847152356;0,693943457994968;0,751733043848725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,459988539352679;2,85053639902683;NA;NA
"12-07-2016";NA;0,442417707315844;0,767590247473457;0,564880285464706;1,04258028888842;0,677499702935545;0,726685915692817;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,442417707315844;2,81220194496855;NA;NA
"13-07-2016";NA;0,417172929654024;0,741499731214758;0,546520920639319;1,08606365412603;0,671164584450661;0,692665564713882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,417172929654024;2,76137483079608;NA;NA
"14-07-2016";NA;0,390491058460331;0,727151679587601;0,543731029581907;1,14340565631804;0,686609357974103;0,654276063622623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,390491058460331;2,70668498960484;NA;NA
"15-07-2016";NA;0,367028586854703;0,721162755197233;0,552840457955433;1,19542530279681;0,72741684620847;0,612069414104304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,367028586854703;2,61677122898939;NA;NA
"16-07-2016";NA;0,351578124827405;0,721549440991681;0,565513406061676;1,23882925810386;0,778972979519789;0,570063563585151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,351578124827405;2,45330488811442;NA;NA
"17-07-2016";NA;0,347455808257666;0,729278669001285;0,568771212125278;1,25587208216506;0,822084606679749;0,537391652288648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,347455808257666;2,57535664287118;NA;NA
"18-07-2016";NA;0,351447712934257;0,732373832884669;0,561701931653855;1,22732831944983;0,849599906253554;0,517238970952702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,351447712934257;2,83204746926491;NA;NA
"19-07-2016";NA;0,35850397159711;0,726416832911128;0,551072590017435;1,15327127167912;0,862437459931176;0,508023909527257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,35850397159711;3,10244187660866;NA;NA
"20-07-2016";NA;0,367095840111624;0,710196362421409;0,539203370595332;1,04873287527076;0,861790781242811;0,509742620677031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,367095840111624;3,39492834326548;NA;NA
"21-07-2016";NA;0,378850515503756;0,680928860231237;0,524089911174578;0,937745414165883;0,846136355397538;0,516266144501437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,378850515503756;3,67106021000499;NA;NA
"22-07-2016";NA;0,395232787423425;0,636257506812137;0,508769321709398;0,830701819798586;0,825056189698429;0,520892075000069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,395232787423425;3,85148937975313;NA;NA
"23-07-2016";NA;0,418121694759866;0,587018564424759;0,496655754926841;0,735635756819504;0,799311733636372;0,522417409144179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,418121694759866;3,84243742849181;NA;NA
"24-07-2016";NA;0,449208754859145;0,545792314540211;0,489730732001833;0,671360109116038;0,768910499699958;0,51875341135363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,449208754859145;3,65466971807124;NA;NA
"25-07-2016";NA;0,487278340266232;0,51162717921542;0,489683413245395;0,648931767603453;0,737772469443393;0,515987085012658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,487278340266232;3,39693335221984;NA;NA
"26-07-2016";NA;0,530576973443033;0,479721610259687;0,493535950606749;0,654883700490334;0,706901454630724;0,519739910896968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,479721610259687;3,15279270065062;NA;NA
"27-07-2016";NA;0,575031005694183;0,446524968424894;0,496203732686086;0,665484962439904;0,674208668490192;0,530713841748616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,446524968424894;2,94295417662222;NA;NA
"28-07-2016";NA;0,607429023540773;0,415924397198322;0,495058562293154;0,670069139233484;0,637424681781948;0,551056235700774;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,415924397198322;2,80106927012292;NA;NA
