"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"01-09-2015";NA;198;262;235;218;254;223;NA;205,27;191,43;201,44;204,855;212,3;180,9;204,11;203,635;198,48;206,07;206,925;195,455;174,845;193;178,08;187,6;198,01;207,15;206,4;197,14;177,96;134,95;198;262;198,4;NA
"02-09-2015";NA;194;257;233;217;249;222;NA;199,34;183,225;197,47;199,67;203,23;173,8;197,23;197,685;196,465;202,165;201,945;188,01;167,28;184,315;173,61;183,11;190,01;200,415;199,44;190,49;171,61;129,295;194;257;192,1;NA
"03-09-2015";NA;189;251;229;213;242;218;NA;192,94;175,505;192,52;193,48;192,61;166,465;189,58;190,53;191,905;198,18;195,375;180,725;159,815;175,3;168,13;177,3;181,03;192,505;190,65;183,125;165,64;121,655;189;251;184,9;NA
"04-09-2015";NA;184;242;224;207;233;213;NA;184,92;168,985;187,49;186,205;183,43;159,55;182,04;183,045;186,08;193,52;188,38;172,83;152,755;167,35;162,52;171,08;173,63;183,785;181,65;176,06;160,06;112,88;184;242;177,5;NA
"05-09-2015";NA;180;232;219;201;224;206;NA;177,82;163,06;181,56;178,31;175,82;153,315;175,29;176,665;180,905;189,87;181,695;164,06;146,335;161,02;156,9;164,9;167,43;174,985;173,51;170,255;155,86;104,43;180;232;171,1;NA
"06-09-2015";NA;175;222;213;195;216;199;NA;171,2;157,82;175,5;171,225;170,03;147,65;170,02;171,5;175,485;185,88;176,245;155,925;141,065;156,405;151,24;158,87;162,26;166,92;167,78;165,09;152,79;97,505;175;222;165,6;NA
"07-09-2015";NA;171;212;206;189;210;192;NA;167,2;154,755;169,68;165,71;166,46;143,315;166,62;167,735;169,9;183,045;173,295;150,095;137,6;152,995;146,06;154,37;160,03;161,51;163,88;161,625;152,55;92,41;171;212;161,8;NA
"08-09-2015";NA;167;203;199;184;207;187;NA;164,43;153,935;165,21;162,395;163,46;140,005;163,87;165,23;166,6;180,245;171,03;145,79;135,49;150,62;142,64;151,8;158,94;157,855;161,93;159,37;153,56;88,425;167;207;159,3;NA
"09-09-2015";NA;164;195;193;180;204;183;NA;161,39;152,355;160,46;159,31;160,42;137,32;159,62;162,41;164,11;176,685;167,5;141,96;132,98;148,045;140,84;148,9;158,19;154,26;159,43;156,67;154,24;86,78;164;204;156,7;NA
"10-09-2015";NA;161;190;189;176;202;179;NA;157,64;149,68;155,28;155,42;156,47;134,81;154,77;157,87;163,18;171,87;163,385;137,835;130,375;144,685;138,59;145,99;156,33;151,045;157,35;153,85;154,79;88,055;161;202;153,5;NA
"11-09-2015";NA;157;186;186;172;198;174;NA;153,58;147,05;149,92;152,285;151,73;132,775;150,2;152,18;160,135;166,67;160,115;133,655;127,29;140,785;135,65;143,04;153,48;147,53;154,85;151,05;154,75;92,24;157;198;149,7;NA
"12-09-2015";NA;152;182;182;168;193;169;NA;149,36;143,12;143,9;149,48;146,64;131,665;144,82;146,525;157,785;161,28;156,6;129,84;123,995;136,69;133,85;140,99;150,4;144,275;151,57;148,47;154,26;99,47;152;193;145,6;NA
"13-09-2015";NA;148;178;179;165;189;163;NA;146;138,645;138,42;147,855;141,66;130,28;138,67;139,84;157,035;157,095;154,05;127,18;121,895;132,765;132,5;139,19;147,23;141,475;148,74;147,46;152,04;108,805;148;189;141,7;NA
"14-09-2015";NA;144;173;175;162;186;157;NA;144,11;134,405;134,99;147,285;137,13;130,06;133,43;133,5;157,46;154,61;151,975;125,185;119,91;129,245;131,26;139,02;144,57;138,245;146,16;145,295;148,6;117,995;144;186;138,5;NA
"15-09-2015";NA;141;168;171;159;183;154;NA;143,53;130,595;133,64;147,445;133,22;129,72;129,8;129,065;157,67;152,61;150,725;124,47;119,54;126,76;130,43;139,05;142,07;135,84;143,64;144,385;145,31;125,15;141;183;136,4;NA
"16-09-2015";NA;139;164;167;155;180;152;NA;143,73;127,86;132,72;148,02;130,66;129,19;127,6;126,8;157,18;150,985;149,325;124,735;119,875;125,285;129,54;139,33;139,35;134,085;141,06;143,495;142,29;129,3;139;180;135,1;NA
"17-09-2015";NA;137;162;163;151;176;150;NA;143,74;125,3;132,58;148,105;128,79;128,215;126,01;125,46;155,68;149,785;147,33;124,975;119,99;124,27;128,24;138,49;136,33;133,63;137,73;142,18;138,67;131,31;137;176;133,7;NA
"18-09-2015";NA;135;160;160;146;172;148;NA;143,27;121,7;132,13;146,63;127,53;126,985;124,44;124,16;150,87;148,155;144,025;124,415;119,97;123,615;125,69;136,09;132,31;133,5;133,5;141,055;135,23;131,41;135;172;132;NA
"19-09-2015";NA;132;159;156;142;168;147;NA;141,82;117,96;131,76;145,18;126,22;125,74;122,47;122,955;145,29;145,055;139,32;123,2;120,285;122,22;121,25;131,92;126,55;131,845;128,36;139,1;132,54;129,03;132;168;129,6;NA
"20-09-2015";NA;129;159;152;138;163;146;NA;140,02;115,155;130,4;142,83;124,49;122,745;121,1;121,61;139,855;141,415;134,29;121,72;120,39;119,825;116,56;128,25;120,56;130,675;123,66;136,865;131,15;124,345;129;163;127,3;NA
"21-09-2015";NA;125;158;148;136;159;144;NA;138,49;112,62;128,96;140,63;122,77;119,135;119,94;120,45;135,715;138,245;129,665;120,54;120,6;116,485;111,84;124,93;115,12;129,97;119,28;134,12;130,65;117,72;125;159;125,4;NA
"22-09-2015";NA;121;158;144;134;155;143;NA;137,5;111,035;127,93;138,735;121,59;115,57;119,55;119,44;129,855;136,255;126,615;119,835;120,635;113,965;108,1;122,73;111,2;130,35;116,63;132,095;130,22;109,475;121;158;124;NA
"23-09-2015";NA;118;157;140;133;150;141;NA;136,15;108,385;127,02;136,735;119,83;113,56;119,44;117,91;122,815;135,77;124,755;119,575;121,615;111,735;106,31;120,66;108,61;132,05;113,96;130;131,46;99,55;118;157;123,1;NA
"24-09-2015";NA;115;156;137;132;146;139;NA;134,18;105,68;126,09;134,825;118,55;112,445;119,38;116,88;117,82;134,55;122,545;119,235;121,625;109,92;105,26;118,65;105,97;133,805;111,41;128,225;131,82;89,025;115;156;122;NA
"25-09-2015";NA;113;156;135;130;142;136;NA;132,53;103,185;125,01;132,12;116,37;112,17;119,18;115,71;114,36;132,165;119,695;117,705;119,895;108,38;105,85;116,62;102,59;134,335;108,33;125,77;131,12;79,785;113;156;120,7;NA
"26-09-2015";NA;112;156;134;129;138;132;NA;130,62;100,895;123,92;129,6;113,17;111,645;118,14;114,28;111,755;128,66;117,075;115,52;116,86;108,62;106,48;114,1;100,16;133,795;105,6;123,165;129,19;72,55;112;156;118,8;NA
"27-09-2015";NA;113;156;133;128;135;129;NA;129,13;98,57;124,26;125,97;110,4;110,73;116,68;113,45;108,725;123,85;114,375;112,96;114,18;108,695;107,84;111,35;98,01;132,775;103,52;120,6;125,02;67,21;113;156;116,8;NA
"28-09-2015";NA;113;157;132;127;133;126;NA;128,13;96,675;123,33;123,125;107,93;110,385;114,26;112,75;106,005;118,565;111,455;111,08;113,45;108,335;109,79;108,72;96,23;130,61;102,3;118,825;121,29;64,27;113;157;114,8;NA
"29-09-2015";NA;114;157;131;127;131;123;NA;127,47;95,77;122,88;121,605;106,39;110,915;111,47;112,44;104,42;113,97;109,605;109,695;113,14;108,53;111,2;106,57;95,54;128,25;101,61;117,47;118,21;65,3;114;157;113,3;NA
"30-09-2015";NA;116;159;130;127;131;122;NA;126,32;96,105;122,46;121,22;105,77;110,37;109,32;112,265;103,815;110,8;109,045;108,125;113,345;108,01;111,61;105,17;96,21;125,095;101,6;116,695;116,55;71,275;116;159;112,3;NA
"01-10-2015";NA;117;161;130;127;131;123;NA;125,43;97,49;121,96;122,275;105,67;109,225;107,9;112,14;105,38;109,095;109,135;107,145;113,515;107,65;111,52;104,36;97,22;121,57;102,3;117,49;117,14;81,6;117;161;111,9;NA
"02-10-2015";NA;118;164;131;127;131;124;NA;124,59;100,48;121,18;124,5;105,87;107,11;107,55;113,03;108,24;108,58;109,87;106,29;112,58;107,285;110,11;102,91;98,75;117,935;103,72;119,08;119,43;94,205;118;164;111,8;NA
"03-10-2015";NA;118;166;132;126;132;124;NA;123,98;103,72;120,08;126,435;106,54;105,58;108,16;113,995;111,475;109,385;110,18;106,255;112,59;106,77;107,9;101,91;100,9;114,53;105,76;120,89;122,48;108,175;118;166;111,7;NA
"04-10-2015";NA;117;166;134;126;133;125;NA;124,4;107,235;120,58;128,43;107,48;104,455;108,26;114,62;114,085;110,11;110,805;106,16;111,2;106,695;105,8;101,4;104,07;112,92;108,32;122,365;125,84;122,555;117;166;112,1;NA
"05-10-2015";NA;116;163;136;125;136;126;NA;126,71;111,3;121,74;130,135;108,2;103,58;108,68;114,915;116,505;111,72;111,69;106,485;108,725;107,06;104,23;101;108,13;112,285;111,08;123,58;128,3;135,325;116;163;112,9;NA
"06-10-2015";NA;115;159;136;123;139;128;NA;128,78;114,095;122,24;132;109,27;103,4;109,14;114,84;118,415;114,685;112,67;107,13;107,395;108,56;104,3;100,9;111,96;112,105;112,8;123,81;130,45;144,32;115;159;113,9;NA
"07-10-2015";NA;115;155;137;122;141;129;NA;130,36;115,48;123,09;133,51;110,13;103,815;108,66;113,765;120,49;117,57;113,4;108,385;107,395;110,02;104,51;101,49;113,46;112,685;113,15;123,4;130,86;147,97;115;155;114,5;NA
"08-10-2015";NA;114;151;136;120;142;130;NA;130,35;115,085;124,06;133,935;110,01;104,63;106,97;112,44;119,445;118,145;113,53;109,56;108,025;110,465;105,08;101,77;112,44;112,76;111,19;121,695;130,34;146,025;114;151;114,2;NA
"09-10-2015";NA;114;147;135;118;141;130;NA;128,29;113,2;122,58;132,555;107,53;104,46;103,75;109,845;115,94;115,995;112,56;109,825;108,44;109,82;104,63;101,41;109,5;112,295;107,79;118,695;127,1;138,975;114;147;113;NA
"10-10-2015";NA;114;144;135;118;139;128;NA;124,72;109,365;118,98;129,795;103,36;103,13;99,25;106,51;110,145;111,245;110,765;109,25;108,175;107,13;103,47;100,87;105,53;110,785;103,77;114,97;122,89;127,83;114;144;110,8;NA
"11-10-2015";NA;113;141;133;117;136;125;NA;120,32;105,305;114,7;126,135;99,02;101,87;95,94;102,445;103,755;106,195;108,325;108,51;106,95;104,24;101,51;100,06;101,23;108,205;99,23;110,555;118,03;113,56;113;141;107,9;NA
"12-10-2015";NA;112;138;131;117;133;121;NA;116,28;101,295;109,9;122,09;96,83;100,495;93,34;98,235;97,235;101,82;106,56;107,42;106,345;101,01;99,77;98,91;97,6;105,32;95,16;106,38;113,07;98,595;112;138;104,8;NA
"13-10-2015";NA;111;136;129;117;130;118;NA;113,33;98,185;105,17;118,725;96,23;99,315;92,28;94;92,82;97,18;105,48;106,835;106,22;98;98,49;98,26;95,25;102,27;92,9;103,175;108,95;84,475;111;136;102,3;NA
"14-10-2015";NA;111;135;128;117;126;114;NA;110,62;95,37;101,02;116,135;96,63;99,725;93,17;90,385;90,58;94,725;105,05;106,54;106,94;97,145;97,6;97,79;94,74;100,21;92,54;101,65;106,81;72,805;111;135;100,9;NA
"15-10-2015";NA;112;136;126;115;123;111;NA;108,27;93,865;97,37;114,205;97,49;101,06;94,98;88,195;89,28;94,38;104,88;106,525;107,68;97,47;97,87;97,29;95,57;99,27;93,89;100,77;105,74;65,05;111;136;100,4;NA
"16-10-2015";NA;113;138;125;112;119;109;NA;105,6;92,95;94,48;113,015;99,03;102,915;96,87;86,88;88,53;94,695;104,815;106,275;108,19;98,985;97,71;96,55;97,83;98,975;96,32;100,785;105,55;63,27;109;138;100,3;NA
"17-10-2015";NA;113;141;125;111;116;107;NA;103,83;90,24;93,41;113,07;101,1;104,255;98,86;86,08;88,06;96,575;104,665;105,79;108,88;101,815;98,8;95,69;100,72;99,96;99;100,575;105,58;66,39;107;141;100,8;NA
"18-10-2015";NA;114;143;126;109;113;104;NA;102,91;87,58;93,41;114,545;103,3;104,985;101,46;86,01;88,295;98,21;103,62;105,515;109,53;104,92;100,79;96;105,08;102,04;102,19;100,63;106,37;72,63;104;143;102;NA
"19-10-2015";NA;114;143;126;108;112;102;NA;103,1;84,995;94,64;116,965;105,76;106,665;103,66;87,06;88,78;100,18;102,735;105,63;110,78;108,89;103,23;96,76;109,48;104,83;105,05;101,055;107,31;81,54;102;143;103,3;NA
"20-10-2015";NA;114;145;126;106;111;102;NA;104,21;82,83;98,05;119,87;108,71;109,5;106,46;89,875;90,95;103,8;102,685;105,655;113,195;113,67;106,06;97,96;114,01;106,995;107,7;102,015;107,97;91,05;102;145;105,2;NA
"21-10-2015";NA;114;146;126;105;112;103;NA;105,65;82,7;101,75;122,96;112,5;113,22;110,05;93,97;94,395;106,705;101,365;106,37;116,885;118,415;108,78;99,76;117,77;108,695;109,55;102,985;109,59;99,98;103;146;107,3;NA
"22-10-2015";NA;115;148;126;104;113;105;NA;107,81;84,08;104,97;126,145;115,93;115,41;113,23;98,14;99,16;107,555;99,945;107,285;120,465;122,27;111,49;101,64;120,68;110,115;110,95;104,545;111,44;106,935;104;148;109,5;NA
"23-10-2015";NA;115;150;125;103;114;108;NA;109,62;85,88;107,89;128,415;118,28;117,33;115,95;101,6;101,465;107,11;98,825;108,375;122,68;123,585;113,67;104,07;122,67;110,75;111,38;106,735;113,59;109,935;103;150;111,2;NA
"24-10-2015";NA;116;151;124;104;114;111;NA;111,07;88,135;109,81;130,23;119,46;118,015;118,77;104,28;103,87;104,95;98,58;110,075;123,615;123,15;115,75;105,66;124,25;111,2;112,11;110,605;115,03;109,265;104;151;112,7;NA
"25-10-2015";NA;116;151;123;104;115;113;NA;113,15;92,215;110,72;132,165;121,07;118,99;121,68;106,62;105,125;104,995;101,355;112,27;123,88;122,295;118,07;107,37;127,02;111,985;113,27;114,98;116,18;107,045;104;151;114,4;NA
"26-10-2015";NA;117;151;122;106;117;116;NA;114,97;96,19;111,21;133,76;122,51;120,935;123,45;108,55;106,545;105,31;108,335;115,055;124,325;122,56;121;109,72;130,13;113,375;115,44;119,95;117,92;104,09;106;151;116,5;NA
"27-10-2015";NA;118;150;120;108;120;118;NA;116,35;99,955;111,45;134,925;123,6;122,4;124,3;110,05;108,7;105,8;116,82;118,05;125,01;123,28;123,71;112,69;132,41;114,725;118,27;123,89;119,24;100,955;108;150;118,7;NA
"28-10-2015";NA;119;150;119;110;123;120;NA;117,55;102,49;111,35;136,085;123,64;121,955;125,24;110,625;108,905;106,42;123,54;120,72;125,095;124,585;124,64;115,08;134,53;116,445;119,4;126,695;119,68;97,395;110;150;120;NA
"29-10-2015";NA;120;151;118;113;126;121;NA;117,75;103,365;110,72;136,955;122,93;119,69;125,05;110,83;107,405;106;128,315;122,935;123,95;125,365;124,97;116,03;134,62;117,67;119,83;128,63;119,96;93,105;113;151;120,3;NA
"30-10-2015";NA;120;151;119;114;129;121;NA;117,33;103,56;109,15;136,805;121,37;115,64;124,02;109,85;104,335;105,52;131,18;124,5;121,45;125,72;123,74;115,81;132,93;118,215;119,53;129,005;119,66;87,02;114;151;119,3;NA
"31-10-2015";NA;120;151;120;115;131;121;NA;116,04;103,05;107,6;136,165;119,49;110,855;121,66;108,03;99,925;105,46;130,33;124,89;117,24;125,195;121,42;115,11;130,22;118,445;118,61;127,1;117,49;78,69;115;151;117,6;NA
"01-11-2015";NA;118;151;122;117;132;120;NA;115,23;102,24;107,16;137,295;117,79;107,165;119,51;106,74;97,65;105,525;126,52;124,35;112,38;124,825;118,45;113,99;126,78;118,035;118,54;123,96;115,88;70,09;117;151;115,8;NA
"02-11-2015";NA;116;152;125;117;133;120;NA;115,44;101,895;108,04;137,66;116,96;104,65;118,52;107,23;98,205;106,27;121,95;123,935;108,11;124,645;116,58;113,48;124,19;117,76;118,38;120,8;114,6;62,285;116;152;114,8;NA
"03-11-2015";NA;114;151;127;117;133;120;NA;116,83;102,21;110,52;138,41;116,73;103,965;116,5;108,845;101,215;107,495;116,655;123,62;105,3;125,365;115,02;113,18;122,16;117,765;118,42;117,6;113,59;56,19;114;151;114,4;NA
"04-11-2015";NA;112;151;129;116;132;119;NA;118,45;103,1;113,35;137,99;116,32;104,1;114,45;110,415;102,5;108,76;110,885;123,175;103,835;126,065;113,65;113,36;121,3;117,53;118,39;115,89;112,8;52,715;112;151;114,3;NA
"05-11-2015";NA;111;151;132;114;131;119;NA;119,37;103,755;116,32;136,735;115,7;104,605;112,49;112,095;102,54;110,295;107,01;122,36;103,425;126,105;112,35;113,51;120,88;116,84;117,98;115,775;112,41;50,83;111;151;114,3;NA
"06-11-2015";NA;111;150;134;114;129;118;NA;119,76;104,85;119,97;134,475;115,08;105,485;111,07;113,205;103,47;111,66;104,045;120,885;103,995;126,265;111,14;113,52;121,74;115,87;118,07;116,675;111,25;51,045;111;150;114,5;NA
"07-11-2015";NA;111;149;135;114;127;116;NA;120,28;106,045;121,15;131,04;114,18;105,97;110,31;113,375;104,285;112,39;103,405;119,9;104,82;125,42;109,74;112,6;122,22;115,085;117,69;116,985;110,33;54,91;111;149;114,2;NA
"08-11-2015";NA;110;147;134;115;126;115;NA;120,53;106,585;119,1;126,66;113,79;106,105;110,25;113,145;104,105;112,305;105,005;118,985;105,64;124,035;108,21;110,69;121,56;113,87;116,69;117,365;109,33;60,975;110;147;113,9;NA
"09-11-2015";NA;109;146;133;116;124;115;NA;120,42;106,26;116,24;122,18;113,07;105,915;109,88;114,26;103,36;112,145;106,4;118,195;106,985;122,54;106,44;108,11;120,76;113,67;115,68;118,055;110,16;67,405;109;146;113,4;NA
"10-11-2015";NA;109;144;130;116;124;115;NA;119,8;104,51;114,9;118,53;111,86;105,85;109,92;115,86;101,99;111,96;106,775;118,11;108,345;120,835;104,61;104,88;119,26;113,3;114,11;119,49;112,63;72,285;109;144;113,1;NA
"11-11-2015";NA;109;141;127;116;123;116;NA;119,25;101,51;113,51;115,755;110,44;105,18;109,77;116,425;99,85;111,285;106,525;117,865;108,66;119,12;102,83;101,68;116,5;112,665;112,82;121,095;115,33;74,4;109;141;112,4;NA
"12-11-2015";NA;107;139;124;115;123;116;NA;118,07;97,835;111,33;113,31;109,48;104,255;109,16;116,705;98,025;108,53;106,15;117,125;108,17;117,11;100,81;99,37;114,18;111,85;111,72;120,635;117,66;73,99;107;139;111,5;NA
"13-11-2015";NA;106;137;122;113;122;116;NA;116,47;94,835;107,29;112,955;109,25;103,31;108,36;116,055;95,995;104,095;104,93;115,75;107,715;114,845;98,78;97,65;111,43;110,67;109,84;119,44;118,25;72,285;106;137;110;NA
"14-11-2015";NA;104;134;121;110;121;116;NA;114,04;92,84;105,14;113,695;108,37;102,205;107,3;114,31;93,8;98,23;102,94;113,62;106,405;112,055;97,04;97,04;108,98;109,555;108,31;116,055;117,53;70,755;104;134;108,2;NA
"15-11-2015";NA;103;132;120;109;120;115;NA;112,34;91,93;103,68;114,895;106,88;101,925;106,04;112,125;91,325;92,545;100,77;111,38;104,98;109,935;96,08;97,48;108,32;108,59;106,73;112,66;115,35;69,47;103;132;106,6;NA
"16-11-2015";NA;101;129;120;107;119;114;NA;111,38;92,015;104,47;116,705;106,12;101,995;105,17;110,325;89,505;87,74;97,355;109,805;103,7;108,76;95,8;98,35;107,13;107,7;105,85;109,52;113,64;68,06;101;129;105,5;NA
"17-11-2015";NA;100;126;119;106;119;113;NA;110,73;91,81;106,31;118,245;105,34;103,005;104,68;109,005;87,78;82,665;94,545;108,58;103,305;107,875;95,54;99,43;105,79;106,975;105,29;107,615;111,43;66,755;100;126;105;NA
"18-11-2015";NA;99;123;119;105;118;111;NA;110,58;89,56;108,4;119,81;104,56;103,3;105;106,99;85,775;79,37;91,35;107,415;103,13;106,68;95,11;99,88;104,68;105,77;104,56;106,505;111,06;65,055;99;123;104,5;NA
"19-11-2015";NA;99;120;118;104;116;109;NA;110,89;87,705;109,92;120,435;103,81;101,965;104,17;104,85;84,82;78,62;88,825;105,56;102,325;104,875;94,39;99,12;103,7;104,29;102,67;104,495;110,1;63,04;99;120;103,3;NA
"20-11-2015";NA;99;118;117;102;113;107;NA;109,25;85,6;109,22;120,125;102,45;99,93;101,85;101,965;84,505;80,42;86,11;104,35;101,255;102,44;92,36;96,82;101,54;101,955;99,66;102,1;109,84;59,895;99;118;101,5;NA
"21-11-2015";NA;99;116;116;101;109;104;NA;106,46;83,38;107,36;117,53;99,09;96,905;97,88;99,045;84,975;82,305;83,28;103,315;100,225;99,895;90,49;93,29;98,96;98,955;96,44;99,33;108,09;55,9;99;116;99;NA
"22-11-2015";NA;98;115;115;99;107;101;NA;102,37;82,43;104,42;114,64;93,63;93,76;93,26;96,43;85,805;84,405;81,07;102,675;98,905;98,315;88,82;89,64;95,6;95,84;94,36;97,245;106,49;52,77;98;115;96,5;NA
"23-11-2015";NA;97;113;113;97;104;99;NA;99,19;81,62;101,24;112,16;89,35;90,79;88,51;94;86,3;85,485;78,96;101,95;98,39;96,865;87,61;86,68;93,65;92,55;92,75;96,12;105,29;50,115;97;113;94,2;NA
"24-11-2015";NA;96;112;111;96;102;97;NA;97,46;82,39;97,88;110,155;87,07;88,595;84,88;92,07;86,385;86,89;79,66;102,24;98,06;95,875;87,14;84,8;92,8;89,9;91,8;95,56;104,87;49,105;96;112;92,5;NA
"25-11-2015";NA;96;111;109;94;100;95;NA;97,17;84,04;94,94;107,88;86,44;86,86;82,64;90,815;86,45;88,615;83,315;102,965;97,735;96,19;87,25;84,35;93,22;87,75;91,34;96,27;104,77;52,675;94;111;91,8;NA
"26-11-2015";NA;96;111;107;93;98;93;NA;96,73;85,405;93,12;105,755;86,37;86,25;82,88;90,115;87,7;89,72;88,86;103,475;96,76;97,435;88,02;85,06;93,96;87,185;90,92;97,275;105,26;58,925;93;111;91,7;NA
"27-11-2015";NA;95;111;105;92;95;92;NA;95,96;85,665;91,89;103,705;86,61;86,225;83,58;89,72;89,02;89,88;95,225;104,09;95,065;98,66;89,06;86,92;94,04;87,05;90,35;97,68;105,8;65,265;92;111;91,8;NA
"28-11-2015";NA;94;111;103;90;93;91;NA;95,18;87,835;90,92;102,365;87,41;86,715;84,76;89,565;91,41;89,475;102,7;104,365;94,155;100,275;89,96;89,1;94,22;87,34;89,29;96,29;105,24;69,49;90;111;91,9;NA
"29-11-2015";NA;92;110;102;90;90;89;NA;95,54;88,695;90,76;101,53;88,08;88,005;86,46;89,605;94,105;87,97;110,08;104,745;94,265;101,855;90,61;91,48;94,56;88,01;88,69;96,515;103,94;71,45;89;110;92,8;NA
"30-11-2015";NA;90;110;100;90;88;89;NA;96,69;91,555;91,25;101,17;89,37;89,47;88,54;89,915;96,95;87,975;116,025;105,395;94,855;103,01;91,74;94,07;95,28;89,51;88,82;98,21;103,41;70,76;88;110;94,2;NA
"01-12-2015";NA;89;110;99;90;87;88;NA;98,27;93,665;92,91;101,835;90,83;91,605;90,77;90,915;99,68;89,76;120,265;105,835;95,95;104,5;93,04;96,27;97,12;91,19;89,98;99,785;103,72;70,125;87;110;95,7;NA
"02-12-2015";NA;88;110;98;90;86;88;NA;98,88;94,92;94,77;103,35;93,13;93,58;92,96;91,875;102,4;92,05;122,15;106,7;96,845;105,37;94,1;97,44;98,17;92,85;91,88;101,22;104,85;67,585;86;110;97;NA
"03-12-2015";NA;87;111;98;90;87;89;NA;99,23;95,68;96,47;105,37;95,05;95,91;94,6;92,89;103,995;94,465;122,13;106,92;98,08;105,52;94,39;97,78;99,44;94,4;94,22;103,11;105,46;64,405;87;111;98,1;NA
"04-12-2015";NA;87;112;98;90;88;90;NA;99,46;95,15;97,42;107,34;96,68;98,305;95,62;93,635;103,475;96,73;117,86;106,42;99,35;105,645;95,38;97,15;101,21;95,105;96,41;105,66;105,98;61,16;87;112;99;NA
"05-12-2015";NA;86;113;97;90;89;91;NA;98,99;93,7;97,4;108,545;97,89;100,785;95,25;93,925;100,89;97,145;111,655;105,415;100,405;104,82;96,6;96,29;102,66;94,68;98,15;108,11;105,36;59,58;86;113;99,3;NA
"06-12-2015";NA;86;114;97;90;91;93;NA;97,87;91,775;96,62;108,4;98,14;102,41;94,57;92,735;98,125;95,405;104,4;104,29;100,64;104,3;98,16;95,02;103,59;94,025;99,14;110,065;104,38;59,51;86;114;99;NA
"07-12-2015";NA;85;113;97;90;92;95;NA;96,85;89,325;95,82;107,265;97,96;103,49;94,37;91,1;94,92;93,03;98,85;103,775;100,975;104,045;98,61;93,4;104,63;93,76;99,44;111,415;103,35;61,455;85;113;98,3;NA
"08-12-2015";NA;84;113;95;90;93;96;NA;96,06;86,915;94,57;104,905;97,27;104,035;94,45;89,635;91,63;90,145;95,375;103,015;100,475;103,535;99,25;91,99;104,58;93,275;98,79;111,065;102,61;64,015;84;113;97,3;NA
"09-12-2015";NA;84;112;93;89;94;97;NA;95,41;84,18;93,12;101,97;96,87;103,6;94,24;88,025;87,225;87,745;92,315;101,47;98,75;102,52;98,94;90,34;103,36;92,545;97,06;109,315;101,93;64,925;84;112;95,9;NA
"10-12-2015";NA;84;111;92;87;93;96;NA;94,22;81,14;91,61;98,71;96,16;102,365;93,51;85,995;83,465;85,04;91,09;99,33;96,845;100,14;97,4;88,69;101,61;91,705;94,3;106,07;101,32;63,405;84;111;94,2;NA
"11-12-2015";NA;83;109;91;85;92;95;NA;93,19;79,165;90,21;95,615;95,46;100,275;92,69;85,45;80,36;80,225;90,02;96,595;94,445;97,34;95,52;86,31;98,96;90,565;91,02;102,61;99,85;61,295;83;109;92,5;NA
"12-12-2015";NA;82;108;90;83;89;92;NA;92,57;77,14;88,76;92,57;94,65;97,7;91,21;85,04;77,18;75,66;89,97;93,765;91,775;94,155;93,18;83,85;96,38;88,535;87,93;100,23;97,87;60,385;82;108;90,7;NA
"13-12-2015";NA;81;105;90;82;87;89;NA;92,49;74,98;87,85;89,865;93,76;94,835;89,35;85,22;73,865;72,15;90,495;91,31;89,745;91,705;90,6;81,72;94,67;87,1;85,52;97,025;95,75;60,07;81;105;89,2;NA
"14-12-2015";NA;80;104;90;81;85;86;NA;93,38;73,28;87,73;88,375;93,48;92,66;88,02;86,235;71,1;70,01;91,265;89,705;88,35;90,885;88,86;80,38;93,81;85,915;84,3;95,15;93,67;60,055;80;104;88,3;NA
"15-12-2015";NA;79;102;89;81;83;83;NA;95,08;72,245;88,61;88,145;93,41;92,07;87,23;87,4;69,675;70,07;91,535;89,155;87,73;91,72;87,74;79,99;94,01;85,665;84,44;94,865;92,43;60,26;79;102;88,1;NA
"16-12-2015";NA;79;100;88;80;82;81;NA;96,5;72,725;90,22;88,935;94,1;93,31;86,54;88,72;70,22;72,325;91,425;89,61;88,415;93,52;87,49;80,24;95,19;86,265;85,49;95,07;91,81;59,95;79;100;88,7;NA
"17-12-2015";NA;79;99;87;79;80;79;NA;97,54;73,84;91,1;90,335;94,35;95,225;85,55;88,63;72,16;76,985;90,005;90,81;90,485;95,725;87,66;80,63;96,34;87,255;87;95,245;91,49;58,85;79;99;89,5;NA
"18-12-2015";NA;80;99;86;78;79;78;NA;97,52;75,435;91,18;91,21;93,84;96,83;84,13;87,955;74,59;81,935;88,045;91,98;92,56;96,77;87,48;80,78;96,73;87,88;87,57;94,645;90,92;57,02;78;99;90;NA
